"event","experiment time","system time","system time text"
"START",0.000000000E0,1636472170.889,"2021-11-09 16:36:10.889 UTC+01:00"
"PAUSE",4.291948437E1,1636472213.809,"2021-11-09 16:36:53.809 UTC+01:00"
