"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.159760900E-2,8.726646047E-5,1.282467991E-1,-1.130973324E-1
1.556792200E-2,4.782202188E-3,1.227315515E-1,-1.092401594E-1
1.953823400E-2,6.300638430E-3,1.187347472E-1,-1.067268848E-1
2.350854700E-2,5.794493016E-3,1.166403517E-1,-1.074250117E-1
2.747885900E-2,3.560471581E-3,1.176002845E-1,-1.085071191E-1
3.144917200E-2,-6.283185212E-4,1.222079545E-1,-1.106015146E-1
3.541948400E-2,-6.684611086E-3,1.288402081E-1,-1.164134592E-1
3.938979700E-2,-1.232202444E-2,1.329766363E-1,-1.203404516E-1
4.336167200E-2,-1.605702937E-2,1.376715750E-1,-1.293463558E-1
4.733823400E-2,-1.778490469E-2,1.396437883E-1,-1.387711316E-1
5.130229700E-2,-1.869247667E-2,1.398532391E-1,-1.487369537E-1
5.527260900E-2,-1.576032303E-2,1.354026496E-1,-1.621934474E-1
5.924292200E-2,-8.080874570E-3,1.243023500E-1,-1.771334708E-1
6.321323400E-2,5.044001620E-3,1.026079059E-1,-1.924749166E-1
6.718510900E-2,2.487094142E-2,7.105235010E-2,-2.073102146E-1
7.115542200E-2,4.721115530E-2,3.241076320E-2,-2.220233381E-1
7.512573400E-2,7.696902007E-2,-8.517206647E-3,-2.291791886E-1
7.909604700E-2,1.103222594E-1,-5.454153940E-2,-2.317797244E-1
8.306635900E-2,1.408480704E-1,-1.112647429E-1,-2.318669856E-1
8.703667200E-2,1.676214188E-1,-1.718102098E-1,-2.308197916E-1
9.100854700E-2,1.890715212E-1,-2.265961021E-1,-2.322160602E-1
9.497729700E-2,2.024756521E-1,-2.722015381E-1,-2.351307571E-1
9.894917200E-2,2.083923072E-1,-3.071255982E-1,-2.389006615E-1
1.029194840E-1,2.078163475E-1,-3.314205706E-1,-2.463532239E-1
1.068897970E-1,2.029992491E-1,-3.532546461E-1,-2.541722953E-1
1.108601090E-1,1.937664598E-1,-3.740065992E-1,-2.599842548E-1
1.148304220E-1,1.827708781E-1,-3.970274925E-1,-2.605951130E-1
1.188007340E-1,1.711818874E-1,-4.224569499E-1,-2.604554892E-1
1.227710470E-1,1.591216624E-1,-4.412890375E-1,-2.576978505E-1
1.267429220E-1,1.480039209E-1,-4.525115192E-1,-2.506641746E-1
1.307132340E-1,1.405862719E-1,-4.551469684E-1,-2.441541106E-1
1.346835470E-1,1.375842988E-1,-4.514468610E-1,-2.373473197E-1
1.386538590E-1,1.408655196E-1,-4.455302060E-1,-2.307499796E-1
1.426241720E-1,1.512153298E-1,-4.414112270E-1,-2.219535261E-1
1.465944840E-1,1.701521426E-1,-4.423013330E-1,-2.148500234E-1
1.505663590E-1,1.979901493E-1,-4.446400702E-1,-2.090729922E-1
1.545366720E-1,2.266484499E-1,-4.260348678E-1,-2.120749503E-1
1.585054220E-1,2.414837480E-1,-3.761184514E-1,-2.229658067E-1
1.624772970E-1,2.557256520E-1,-3.315078318E-1,-2.300169468E-1
1.664538590E-1,2.698279023E-1,-2.862863541E-1,-2.381850779E-1
1.704179220E-1,2.796890140E-1,-2.221978605E-1,-2.548704445E-1
1.743882340E-1,2.726378739E-1,-9.272934496E-2,-2.964092791E-1
1.783679220E-1,2.464230359E-1,8.508480340E-2,-3.588745892E-1
1.823304220E-1,2.024058253E-1,2.740166783E-1,-4.340110123E-1
1.863007340E-1,1.434835196E-1,4.743106663E-1,-5.224294066E-1
1.902710470E-1,7.576474547E-2,6.673790216E-1,-6.172880530E-1
1.942413590E-1,2.827433404E-3,8.693485260E-1,-6.999817491E-1
1.982116720E-1,-6.976080686E-2,1.071475029E0,-7.728841305E-1
2.021819840E-1,-1.398532391E-1,1.254507780E0,-8.269544244E-1
2.061554220E-1,-2.085842937E-1,1.406962276E0,-8.652993441E-1
2.101241720E-1,-2.665466964E-1,1.517424107E0,-9.032602310E-1
2.140944840E-1,-3.095166981E-1,1.586259961E0,-9.416225553E-1
2.180647970E-1,-3.314031065E-1,1.647782803E0,-9.677675962E-1
2.220351090E-1,-3.513696790E-1,1.761019707E0,-9.475218058E-1
2.260054220E-1,-3.851941526E-1,1.879649758E0,-8.830493093E-1
2.299757340E-1,-4.173605740E-1,1.945815206E0,-7.950323820E-1
2.339460470E-1,-4.277278483E-1,1.922358036E0,-7.097381353E-1
2.379163590E-1,-4.033455849E-1,1.789294124E0,-6.340432167E-1
2.418882340E-1,-3.519631028E-1,1.603887796E0,-5.657135844E-1
2.458585470E-1,-2.951700687E-1,1.395600200E0,-4.894775748E-1
2.498288590E-1,-2.471037209E-1,1.162528872E0,-3.958755732E-1
2.537991720E-1,-2.059663087E-1,8.875697255E-1,-2.855009437E-1
2.577694840E-1,-1.626123190E-1,5.980195999E-1,-1.733111888E-1
2.617397970E-1,-1.082627699E-1,2.733185589E-1,-4.473278672E-2
2.657116720E-1,-3.883357719E-2,-9.800023586E-2,7.955210656E-2
2.696819840E-1,2.684316412E-2,-4.682543874E-1,1.962971836E-1
2.736507340E-1,8.522442728E-2,-8.198509812E-1,2.964092791E-1
2.776226090E-1,1.367290914E-1,-1.166333675E0,3.907268643E-1
2.815929220E-1,1.833992004E-1,-1.508104086E0,4.894775748E-1
2.855632340E-1,2.234545052E-1,-1.788840294E0,5.822592974E-1
2.895351090E-1,2.537359595E-1,-2.040028095E0,6.881484389E-1
2.935038590E-1,2.742959559E-1,-2.251841307E0,7.985404730E-1
2.974741720E-1,2.846108377E-1,-2.434891462E0,9.181304574E-1
3.014460470E-1,2.853438854E-1,-2.570835114E0,1.020075083E0
3.054163590E-1,2.846283019E-1,-2.672814608E0,1.110936999E0
3.093866720E-1,2.820277512E-1,-2.749207735E0,1.173332453E0
3.133569840E-1,2.854136825E-1,-2.788564920E0,1.205394149E0
3.173272970E-1,2.948733866E-1,-2.791898489E0,1.206528664E0
3.212976090E-1,3.075793684E-1,-2.766573668E0,1.175514102E0
3.252694840E-1,3.175277412E-1,-2.717215776E0,1.127674699E0
3.292397970E-1,3.259751499E-1,-2.651783466E0,1.068961859E0
3.332085470E-1,3.379655480E-1,-2.594973087E0,1.013181090E0
3.371804220E-1,3.499908745E-1,-2.552893162E0,9.656383395E-1
3.411507340E-1,3.565882146E-1,-2.518021345E0,9.330704808E-1
3.451210470E-1,3.533419073E-1,-2.470722914E0,9.217258096E-1
3.490929220E-1,3.360980451E-1,-2.396075249E0,9.316916466E-1
3.530616720E-1,3.052580953E-1,-2.274129152E0,9.643990993E-1
