"event","experiment time","system time","system time text"
"START",0.000000000E0,1636451962.413,"2021-11-09 10:59:22.413 UTC+01:00"
"PAUSE",3.102185363E1,1636451993.435,"2021-11-09 10:59:53.435 UTC+01:00"
