"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636281868314326E9,"2021-11-07 11:44:28.314 UTC+01:00"
"PAUSE",2.847830695833545E1,1.636281896792979E9,"2021-11-07 11:44:56.793 UTC+01:00"
