"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.979158500E-2,-2.708974361E0,2.436192513E0,6.833003998E0
3.225762700E-2,-2.711367130E0,2.464906454E0,6.840182781E0
3.472377300E-2,-2.747558594E0,2.450549603E0,6.861718178E0
3.718976200E-2,-2.766701221E0,2.436192513E0,6.907181740E0
3.965575200E-2,-2.804986238E0,2.436192513E0,7.024729252E0
4.212189800E-2,-2.864806890E0,2.426621199E0,7.165905476E0
4.458788700E-2,-2.895913601E0,2.421835661E0,7.244868755E0
4.705387700E-2,-3.006282568E0,2.426621199E0,7.326523781E0
4.951991900E-2,-3.037389278E0,2.362015009E0,7.391129971E0
5.198596000E-2,-3.133102179E0,2.345265388E0,7.505985737E0
5.445200200E-2,-3.564408541E0,2.469691992E0,7.407879829E0
5.691804400E-2,-5.250750065E0,2.999104023E0,6.495316982E0
5.938408500E-2,-5.624329567E0,3.063710213E0,6.449554443E0
6.185012700E-2,-5.262714386E0,2.898605585E0,7.077371120E0
6.431616900E-2,-5.116453171E0,2.862414122E0,7.333702087E0
6.678221000E-2,-5.054239750E0,2.864806890E0,7.436593533E0
6.924825200E-2,-4.941776752E0,2.807379246E0,7.585247993E0
7.171429400E-2,-4.939383984E0,2.704487801E0,7.678567886E0
7.418033500E-2,-4.855336189E0,2.668595552E0,7.752745152E0
7.664637700E-2,-4.848157883E0,2.555833578E0,7.781459332E0
7.911241900E-2,-4.783551693E0,2.448156595E0,7.903792381E0
8.157846000E-2,-4.690231323E0,2.325823545E0,8.013862610E0
8.404450200E-2,-4.613661289E0,2.239681959E0,8.073682785E0
8.651054400E-2,-4.515256405E0,2.167897224E0,8.140980721E0
8.897658500E-2,-4.429114819E0,2.120040894E0,8.210372925E0
9.144262700E-2,-4.359723091E0,2.035992861E0,8.253443718E0
9.390866900E-2,-4.275674820E0,1.957029819E0,8.243872643E0
9.637471000E-2,-4.232604027E0,1.875673890E0,8.282156944E0
9.884075200E-2,-4.158426762E0,1.856531262E0,8.397312164E0
1.013067940E-1,-4.108177185E0,1.803590059E0,8.375776291E0
1.037728350E-1,-4.040879250E0,1.796411633E0,8.392526627E0
1.062388770E-1,-4.000201225E0,1.774876237E0,8.406883240E0
1.087049190E-1,-3.937987804E0,1.779661894E0,8.426025391E0
1.111709600E-1,-3.909274101E0,1.727019787E0,8.440382957E0
1.136370020E-1,-3.880560160E0,1.738983870E0,8.464310646E0
1.161030440E-1,-3.856631994E0,1.736590981E0,8.471489906E0
1.185690850E-1,-3.774976730E0,1.724626899E0,8.452346802E0
1.210351270E-1,-3.727120399E0,1.734198213E0,8.394919395E0
1.235011690E-1,-3.705585003E0,1.717448473E0,8.414061546E0
1.259672100E-1,-3.619443417E0,1.727019787E0,8.366205215E0
1.284332520E-1,-3.547658682E0,1.734198213E0,8.356334686E0
1.308992940E-1,-3.523431301E0,1.727019787E0,8.306085587E0
1.333653350E-1,-3.499503136E0,1.710269928E0,8.327621460E0
1.358313770E-1,-3.456432343E0,1.758126378E0,8.327621460E0
1.382974190E-1,-3.430111170E0,1.765304923E0,8.284550667E0
1.407634600E-1,-3.430111170E0,1.748555183E0,8.248658180E0
1.432295020E-1,-3.468396425E0,1.765304923E0,8.224729538E0
1.456955440E-1,-3.470789194E0,1.827817440E0,8.210372925E0
1.481615850E-1,-3.437289715E0,1.818246126E0,8.193622589E0
1.506276270E-1,-3.466003656E0,1.820638895E0,8.126624107E0
1.530936690E-1,-3.501895905E0,1.887637973E0,8.078468323E0
1.555597100E-1,-3.525824070E0,1.949851394E0,8.021040916E0
1.580257520E-1,-3.545265913E0,1.971386790E0,7.987541199E0
1.604917940E-1,-3.631407499E0,1.988136530E0,7.915756226E0
1.629578350E-1,-3.657728434E0,2.071885347E0,7.848757267E0
1.654238770E-1,-3.655335665E0,2.163111687E0,7.858328819E0
1.678899190E-1,-3.739084482E0,2.199003935E0,7.802994728E0
1.703559600E-1,-3.820739508E0,2.222932339E0,7.726424217E0
1.728220020E-1,-3.887738705E0,2.263610125E0,7.642675400E0
1.752880440E-1,-3.964308977E0,2.261217356E0,7.604390144E0
1.777540850E-1,-4.055236340E0,2.318645239E0,7.630711555E0
1.802201270E-1,-4.112963200E0,2.350050926E0,7.582854748E0
1.826861690E-1,-4.206283092E0,2.323430777E0,7.546663284E0
1.851522100E-1,-4.220640182E0,2.352443695E0,7.532306671E0
1.876182520E-1,-4.246961117E0,2.371586323E0,7.554141045E0
1.900842940E-1,-4.275674820E0,2.364407778E0,7.558926582E0
1.925503350E-1,-4.278067589E0,2.369193554E0,7.613961697E0
1.950163770E-1,-4.316352844E0,2.381157637E0,7.659425259E0
1.974824190E-1,-4.328317165E0,2.277967215E0,7.623532772E0
1.999484600E-1,-4.268496513E0,2.330609322E0,7.647460938E0
2.024145020E-1,-4.273282051E0,2.297109842E0,7.702496052E0
2.048805440E-1,-4.290031910E0,2.261217356E0,7.788637638E0
2.073465850E-1,-4.273282051E0,2.242074728E0,7.786244869E0
2.098126270E-1,-4.220640182E0,2.206182480E0,7.832007408E0
2.122786690E-1,-4.234996796E0,2.129612207E0,7.877471447E0
2.147447100E-1,-4.170390606E0,2.084148407E0,7.946863174E0
2.172107520E-1,-4.129712582E0,2.045564175E0,7.939684868E0
2.196767940E-1,-4.050450325E0,2.019243240E0,7.951648712E0
2.221428350E-1,-3.971487284E0,1.957029819E0,8.040183067E0
2.246088770E-1,-3.894917011E0,1.894816399E0,8.037790298E0
2.270749190E-1,-3.882952929E0,1.930708766E0,8.042575836E0
2.295409600E-1,-3.815953970E0,1.870888233E0,8.011468887E0
2.320070020E-1,-3.715156317E0,1.839781523E0,8.054539680E0
2.344730440E-1,-3.698406458E0,1.858924150E0,8.093124390E0
2.369390850E-1,-3.652942896E0,1.808674812E0,8.145766258E0
2.394051270E-1,-3.609872103E0,1.789233088E0,8.207980156E0
2.418711690E-1,-3.557229996E0,1.758126378E0,8.270193100E0
2.443372100E-1,-3.509074450E0,1.755733609E0,8.289336205E0
2.468032520E-1,-3.492324591E0,1.748555183E0,8.361419678E0
2.492692940E-1,-3.449253798E0,1.765304923E0,8.447561264E0
2.517353350E-1,-3.480360508E0,1.803590059E0,8.524131775E0
2.542013770E-1,-3.497110367E0,1.779661894E0,8.603095055E0
2.566674190E-1,-3.528217077E0,1.811067581E0,8.658429146E0
2.591334600E-1,-3.547658682E0,1.772483349E0,8.723034859E0
2.615995020E-1,-3.530609846E0,1.784447432E0,8.801998138E0
2.640655440E-1,-3.607479334E0,1.805982947E0,8.825926781E0
2.665315850E-1,-3.612264872E0,1.842174292E0,8.898010254E0
2.689976270E-1,-3.609872103E0,1.837388635E0,8.909974098E0
2.714636690E-1,-3.657728434E0,1.813460469E0,8.926724434E0
2.739297100E-1,-3.667299747E0,1.834995866E0,8.943473816E0
2.763957520E-1,-3.676871061E0,1.825424552E0,8.909974098E0
2.788617940E-1,-3.669692516E0,1.801197290E0,8.941081047E0
2.813278350E-1,-3.688835144E0,1.777269006E0,8.900403023E0
2.837938770E-1,-3.729513168E0,1.811067581E0,8.948259354E0
2.862599190E-1,-3.581158161E0,1.940280080E0,8.988937378E0
2.887259600E-1,-3.046960592E0,2.417049885E0,8.933902740E0
2.911920020E-1,-2.565404892E0,2.800200701E0,8.926724434E0
2.936580440E-1,-2.536691189E0,2.620738983E0,8.825926781E0
2.961240850E-1,-2.795415163E0,2.292324066E0,8.785248756E0
2.985901270E-1,-3.180958509E0,2.009671926E0,8.708678246E0
3.010561690E-1,-3.463610888E0,1.846959949E0,8.677571297E0
3.035222100E-1,-3.595515013E0,1.671984792E0,8.595915794E0
