"event","experiment time","system time","system time text"
"START",0.000000000E0,1636390868.075,"2021-11-08 18:01:08.075 UTC+01:00"
"PAUSE",7.464624648E1,1636390942.721,"2021-11-08 18:02:22.721 UTC+01:00"
