"event","experiment time","system time","system time text"
"START",0.000000000E0,1636141364.612,"2021-11-05 20:42:44.612 UTC+01:00"
"PAUSE",4.854686546E1,1636141413.159,"2021-11-05 20:43:33.159 UTC+01:00"
