"event","experiment time","system time","system time text"
"START",0.000000000E0,1636142553.654,"2021-11-05 21:02:33.654 UTC+01:00"
"PAUSE",7.018335695E1,1636142623.838,"2021-11-05 21:03:43.838 UTC+01:00"
