"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.036897970E-1,4.788403399E-3,9.809343338E0,2.418143749E-1
4.056897970E-1,4.788403399E-3,9.809343338E0,2.418143749E-1
4.076627970E-1,4.788403399E-3,9.809343338E0,2.418143749E-1
4.096492970E-1,4.788403399E-3,9.809343338E0,2.418143749E-1
4.116402970E-1,5.027823523E-2,9.761459351E0,2.633621991E-1
4.136335470E-1,5.027823523E-2,9.761459351E0,2.633621991E-1
4.156281470E-1,5.027823523E-2,9.761459351E0,2.633621991E-1
4.176234800E-1,5.027823523E-2,9.761459351E0,2.633621991E-1
4.196220510E-1,4.788403399E-3,9.802161217E0,2.633621991E-1
4.216219260E-1,-2.394201700E-3,9.830891609E0,2.513911724E-1
4.236219260E-1,7.182605099E-3,9.840468407E0,2.442085743E-1
4.256219260E-1,4.788403399E-3,9.840468407E0,2.178723514E-1
4.276219260E-1,7.182605099E-3,9.842862129E0,2.154781520E-1
4.296219260E-1,4.788403399E-3,9.845256805E0,1.939303428E-1
4.316219260E-1,7.182605099E-3,9.850045204E0,1.556231081E-1
4.336219260E-1,1.197100803E-2,9.845256805E0,1.508347094E-1
4.356219260E-1,0.000000000E0,9.830891609E0,1.340752989E-1
4.376218630E-1,4.788403399E-3,9.828496933E0,1.292868853E-1
4.396218040E-1,3.112462163E-2,9.816526413E0,1.340752989E-1
4.416217480E-1,4.070143029E-2,9.823708534E0,1.436520964E-1
4.436216950E-1,4.309562966E-2,9.823708534E0,1.580173075E-1
4.456216450E-1,4.788403213E-2,9.838073730E0,1.939303428E-1
4.476203590E-1,4.788403213E-2,9.838073730E0,1.939303428E-1
4.496191310E-1,4.788403213E-2,9.838073730E0,1.939303428E-1
4.516179570E-1,5.506663769E-2,9.842862129E0,1.915361285E-1
4.536168320E-1,5.506663769E-2,9.842862129E0,1.915361285E-1
4.556157520E-1,5.506663769E-2,9.842862129E0,1.915361285E-1
4.576148670E-1,5.506663769E-2,9.842862129E0,1.915361285E-1
4.596148290E-1,6.943184882E-2,9.838073730E0,1.771709323E-1
4.616147930E-1,7.661445439E-2,9.835680008E0,1.651999205E-1
4.636147580E-1,8.619125932E-2,9.830891609E0,1.771709323E-1
4.656147240E-1,7.661445439E-2,9.845256805E0,1.891419291E-1
4.676155900E-1,7.661445439E-2,9.845256805E0,1.915361285E-1
4.696164900E-1,6.224924326E-2,9.852438927E0,1.843535304E-1
4.716173900E-1,6.703764945E-2,9.850045204E0,1.747767180E-1
4.736182900E-1,7.661445439E-2,9.852438927E0,1.819593310E-1
4.756191900E-1,9.337386489E-2,9.864410400E0,1.795651317E-1
4.776201230E-1,8.619125932E-2,9.864410400E0,1.699883193E-1
