"event","experiment time","system time","system time text"
"START",0.000000000E0,1636570622.375,"2021-11-10 19:57:02.375 UTC+01:00"
"PAUSE",1.505423848E1,1636570637.429,"2021-11-10 19:57:17.429 UTC+01:00"
