"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.590787503E-2,-4.712773263E-1,-3.228084147E-1,3.859097958E-1
2.597087499E-2,-4.436196387E-1,-4.798589647E-1,3.769220710E-1
3.603387502E-2,-6.924244165E-1,-6.277466416E-1,2.346562445E-1
4.609587503E-2,-9.010844231E-1,-6.728543043E-1,4.172528163E-3
5.615887500E-2,-9.053034186E-1,-6.780852675E-1,-1.803059727E-1
6.622187502E-2,-7.560520768E-1,-6.957824230E-1,-3.001160324E-1
7.628387504E-2,-5.369641781E-1,-7.190062404E-1,-3.599407673E-1
8.634687500E-2,-3.442685902E-1,-7.102347016E-1,-3.416573107E-1
9.640987503E-2,-3.550948501E-1,-9.850345850E-1,-1.837219670E-2
1.064718750E-1,-6.726625562E-1,-1.039215207E0,5.108271837E-1
1.165348750E-1,-6.859847307E-1,-1.002824545E0,6.217414141E-1
1.265978750E-1,-4.003440142E-1,-1.265785933E0,5.555203557E-1
1.366595000E-1,5.923395976E-2,-1.356210828E0,4.607619345E-1
1.467225000E-1,4.827121794E-1,-1.619293332E0,4.201620221E-1
1.567855000E-1,7.383481860E-1,-1.870623350E0,4.784831107E-1
1.668475000E-1,8.116790652E-1,-1.849071264E0,5.566797853E-1
1.769105000E-1,6.867775917E-1,-1.733304739E0,4.474923015E-1
1.869735000E-1,3.512838483E-1,-1.655292153E0,6.601361185E-2
1.970355000E-1,-8.188330382E-2,-1.716274500E0,-4.383912086E-1
2.070985000E-1,-3.540793359E-1,-1.923973322E0,-7.796686292E-1
2.171615000E-1,-5.375738144E-1,-2.197171211E0,-9.296698570E-1
2.272245000E-1,-7.096551061E-1,-2.425363541E0,-9.965025187E-1
2.372865000E-1,-9.127314687E-1,-2.585980177E0,-1.056790113E0
2.473495000E-1,-1.144482493E0,-2.707140446E0,-1.085822701E0
2.574125000E-1,-1.372663498E0,-2.691639662E0,-1.050182462E0
2.674745000E-1,-1.537552953E0,-2.515205145E0,-9.002450705E-1
2.775375000E-1,-1.640295029E0,-2.196156025E0,-6.747935414E-1
2.876005000E-1,-1.638661265E0,-1.891646862E0,-4.644622207E-1
2.976625000E-1,-1.459697604E0,-1.459978223E0,-3.281310201E-1
3.077255000E-1,-1.169430733E0,-1.119220614E0,-2.901881933E-1
3.177885000E-1,-9.463021159E-1,-9.737462401E-1,-2.699977160E-1
3.278505000E-1,-9.768973589E-1,-6.447940469E-1,-7.038246095E-2
3.379135000E-1,-1.236183524E0,-3.900976181E-1,3.299729526E-1
3.479765000E-1,-1.484292984E0,-1.576768011E-1,7.079235315E-1
3.580385000E-1,-1.712412357E0,6.153863296E-2,9.065535665E-1
3.681015000E-1,-1.932590961E0,2.985263765E-1,9.706428051E-1
3.781645000E-1,-2.280338287E0,3.889433444E-1,1.021062255E0
3.882265000E-1,-2.700453281E0,3.623767495E-1,1.098223090E0
3.982895000E-1,-3.062660456E0,1.847212613E-1,1.175123811E0
4.083525000E-1,-3.314351320E0,4.285379872E-2,1.248604536E0
4.184145000E-1,-3.390751839E0,1.491350867E-2,1.333392859E0
4.284775000E-1,-3.326680183E0,6.405199170E-1,1.418676853E0
4.385405000E-1,-3.137733221E0,1.341514230E0,1.460295677E0
4.486025000E-1,-2.873691797E0,1.844292402E0,1.459411383E0
4.586655000E-1,-2.582976103E0,2.099159479E0,1.459868073E0
4.687285000E-1,-2.296026230E0,2.264449120E0,1.488474846E0
4.787905000E-1,-2.013149023E0,2.281767130E0,1.593647599E0
4.888535000E-1,-1.728854060E0,2.043300629E0,1.790547371E0
4.989165000E-1,-1.394582033E0,1.758010626E0,2.047477961E0
5.089785000E-1,-1.007802367E0,1.508882880E0,2.301017284E0
5.190415000E-1,-5.784708261E-1,1.344735026E0,2.484391928E0
5.291045000E-1,-1.462036669E-1,1.233286262E0,2.552557945E0
5.391665000E-1,2.523575723E-1,1.145852804E0,2.485948801E0
5.492295000E-1,5.916739106E-1,1.174282670E0,2.277142525E0
