"event","experiment time","system time","system time text"
"START",0.000000000E0,1636141685.652,"2021-11-05 20:48:05.652 UTC+01:00"
"PAUSE",6.718005586E1,1636141752.833,"2021-11-05 20:49:12.833 UTC+01:00"
