"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.220958332E-3,-4.373177886E-2,-2.081549168E-1,-4.638995975E-2
1.616895833E-2,-1.210232750E-1,-2.353548259E-1,-5.105445534E-2
2.611795833E-2,-1.736129969E-1,-2.576593459E-1,-5.175513774E-2
3.606595833E-2,-2.157697380E-1,-2.717298269E-1,-3.981358558E-2
4.601495833E-2,-2.531322837E-1,-2.836030126E-1,-2.377336472E-2
5.596295833E-2,-2.915833592E-1,-2.978205383E-1,-1.231654175E-2
6.591095833E-2,-3.329494298E-1,-3.367338479E-1,-2.494551800E-2
7.585995833E-2,-3.607078493E-1,-3.564659655E-1,-3.717360646E-2
8.580795833E-2,-3.693018854E-1,-3.471300006E-1,-9.563548490E-3
9.575695833E-2,-3.804617226E-1,-2.575299144E-1,-4.173720628E-2
1.057049583E-1,-3.739460409E-1,-1.954924017E-1,-7.353214920E-2
1.156529583E-1,-3.511371911E-1,-1.375218183E-1,-1.089896411E-1
1.256019583E-1,-3.085932136E-1,-5.715719983E-2,-1.514550745E-1
1.355499583E-1,-2.462726384E-1,-3.075662069E-2,-2.239828259E-1
1.454989583E-1,-1.928525567E-1,-3.506694734E-2,-2.897437215E-1
1.554469583E-1,-2.840591669E-1,6.195881218E-2,-2.013339400E-1
1.653949583E-1,-6.265611649E-1,1.489461660E-1,-2.787293494E-2
1.753439583E-1,-9.360643029E-1,1.104685143E-1,-5.896438845E-3
1.852919583E-1,-1.085313439E0,-6.476136297E-2,2.050667442E-2
1.952409583E-1,-1.089787126E0,-1.168484613E-1,7.145054638E-2
2.051889583E-1,-9.441657662E-1,-4.381339997E-2,6.153719127E-2
2.151369583E-1,-7.273778915E-1,1.629276127E-1,2.776625939E-2
2.250859583E-1,-4.637891054E-1,4.687146842E-1,-2.886991017E-3
2.350339583E-1,-1.996568143E-1,6.920254827E-1,-3.844473511E-2
2.449829583E-1,-3.978911415E-2,7.899483442E-1,-5.924562365E-2
2.549309583E-1,-6.649041921E-2,8.593868613E-1,-4.740381241E-2
2.648799583E-1,-2.380469888E-1,9.541181922E-1,-3.007968515E-2
2.748279583E-1,-4.318578541E-1,1.048695922E0,-4.923902452E-2
2.847759583E-1,-5.603539944E-1,1.164363623E0,-7.758384198E-2
2.947249583E-1,-5.809893012E-1,1.366043568E0,-1.157093495E-1
3.046729583E-1,-4.704411924E-1,1.668931007E0,-1.714762151E-1
3.146219583E-1,-2.308382839E-1,2.042790413E0,-2.455392927E-1
3.245699583E-1,8.508452773E-2,2.438912630E0,-3.094098866E-1
3.345179583E-1,3.698579669E-1,2.811671495E0,-3.864616454E-1
3.444669583E-1,5.175840855E-1,3.062123775E0,-5.067398548E-1
3.544149583E-1,3.928698897E-1,3.331979036E0,-6.747471094E-1
3.643639583E-1,1.860627905E-2,3.410265923E0,-8.032712936E-1
3.743119583E-1,-4.254367650E-1,3.036056042E0,-8.431122899E-1
3.842599583E-1,-7.856519222E-1,2.632301092E0,-8.413490057E-1
3.942089583E-1,-9.653673768E-1,2.235829353E0,-8.797450662E-1
4.041569583E-1,-9.756104350E-1,1.941767931E0,-9.836299419E-1
4.141059583E-1,-8.494553566E-1,1.756470799E0,-1.148854733E0
4.240539583E-1,-6.270270944E-1,1.726801038E0,-1.368227243E0
4.340019583E-1,-3.893097043E-1,1.955489039E0,-1.607770324E0
4.439509583E-1,-2.057515830E-1,2.334517717E0,-1.817837834E0
4.538989583E-1,-1.665081233E-1,2.654344559E0,-2.030988932E0
4.638479583E-1,-3.502958119E-1,2.776919365E0,-2.253470898E0
4.737959583E-1,-7.275734544E-1,2.735621691E0,-2.455485106E0
4.837449583E-1,-1.140260577E0,2.527027369E0,-2.624060392E0
4.936929583E-1,-1.479236722E0,2.311318874E0,-2.751008034E0
5.036409583E-1,-1.657728195E0,2.206343651E0,-2.817540884E0
5.135899583E-1,-1.677736402E0,2.169351339E0,-2.861125946E0
5.235379583E-1,-1.642224789E0,2.085011005E0,-2.890359163E0
5.334869583E-1,-1.648853898E0,1.890399456E0,-2.920402050E0
5.434349583E-1,-1.719442606E0,1.621933579E0,-2.952199936E0
5.533829583E-1,-1.788552999E0,1.332863927E0,-2.984687328E0
5.633319583E-1,-1.806996822E0,1.062043786E0,-3.014227152E0
5.732799583E-1,-1.801243901E0,8.348807693E-1,-3.045434713E0
5.832289583E-1,-1.749164343E0,6.711189747E-1,-3.149026394E0
5.931772083E-1,-1.691071391E0,4.753733575E-1,-3.256037951E0
6.031252083E-1,-1.708753228E0,2.799314260E-1,-3.312359095E0
6.130742083E-1,-1.751613975E0,-4.167182371E-2,-3.202882290E0
6.230222083E-1,-1.785458803E0,-1.086367443E-1,-3.048947334E0
6.329712083E-1,-1.746761680E0,-2.448367476E-1,-2.973974228E0
6.429192083E-1,-1.633630395E0,-4.074760079E-1,-2.929988861E0
6.528672083E-1,-1.439138770E0,-5.483918190E-1,-2.844557285E0
6.628162083E-1,-1.185154438E0,-7.457991838E-1,-2.714083672E0
6.727642083E-1,-9.103006124E-1,-9.666272402E-1,-2.535142899E0
6.827132083E-1,-6.806898117E-1,-1.125997782E0,-2.341005087E0
6.926612083E-1,-5.461596847E-1,-1.153050303E0,-2.152087688E0
7.026092083E-1,-4.848467708E-1,-1.092107058E0,-1.998461127E0
7.125582083E-1,-4.472982883E-1,-1.042730331E0,-1.867494226E0
7.225062083E-1,-4.134590924E-1,-1.064831138E0,-1.750268817E0
7.324552083E-1,-3.850353062E-1,-1.093751192E0,-1.616450191E0
7.424032083E-1,-3.609733880E-1,-1.068602204E0,-1.470488191E0
7.523512083E-1,-3.365547061E-1,-1.032532811E0,-1.329280376E0
7.623002083E-1,-3.077456951E-1,-1.010147095E0,-1.204809546E0
7.722482083E-1,-2.842609882E-1,-9.612303972E-1,-1.083513141E0
7.821972083E-1,-2.583468258E-1,-8.759378195E-1,-9.675707817E-1
7.921452083E-1,-2.324581742E-1,-7.709835768E-1,-8.677663803E-1
8.020942083E-1,-2.056846172E-1,-6.786043644E-1,-7.966767550E-1
8.120422083E-1,-1.692530513E-1,-6.377300620E-1,-7.676407099E-1
8.219902083E-1,-1.114070714E-1,-6.257948279E-1,-7.582605481E-1
8.319392083E-1,1.551155001E-4,-6.325227618E-1,-7.612080574E-1
8.418872083E-1,1.704141945E-1,-6.302918196E-1,-7.622112632E-1
8.518362083E-1,3.611733615E-1,-6.195132732E-1,-7.670150399E-1
8.617842083E-1,5.203337073E-1,-5.650236607E-1,-7.869618535E-1
8.717322083E-1,6.279906034E-1,-4.672473073E-1,-8.307498693E-1
8.816812083E-1,7.099075913E-1,-3.358469307E-1,-8.922763467E-1
8.916292083E-1,8.031836748E-1,-1.752321422E-1,-9.398954511E-1
9.015782083E-1,9.258139729E-1,9.270070121E-3,-9.657275677E-1
9.115262083E-1,1.062601089E0,1.699022502E-1,-9.694277048E-1
9.214742083E-1,1.172554493E0,2.971638143E-1,-9.448826909E-1
9.314232083E-1,1.231071830E0,3.404229879E-1,-8.917574286E-1
9.413712083E-1,1.225501299E0,2.515588701E-1,-8.105837107E-1
9.513202083E-1,1.160754442E0,9.373390675E-2,-6.805881858E-1
9.612682083E-1,1.039434314E0,8.490153402E-2,-5.919502378E-1
9.712162083E-1,1.030039072E0,3.625563905E-2,-4.603122771E-1
9.811652083E-1,1.039300323E0,6.061823294E-2,-3.325673640E-1
9.911132083E-1,1.072471499E0,1.387630850E-1,-2.287089825E-1
1.001062208E0,1.093628764E0,1.890499592E-1,-1.533005089E-1
1.011010208E0,1.101865530E0,1.983650774E-1,-1.010259092E-1
1.020958208E0,1.131267905E0,1.290568411E-1,-4.610806704E-2
1.030907208E0,1.175068974E0,-5.624413490E-3,2.903673612E-2
1.040855208E0,1.191322803E0,-1.483866274E-1,1.086484790E-1
1.050804208E0,9.861191511E-1,-3.735074699E-1,1.980292946E-1
1.060752208E0,3.207120895E-1,-7.241286039E-1,2.605387568E-1
1.070701208E0,-2.245272845E-1,-9.403774738E-1,3.274789155E-1
1.080649208E0,-6.265159845E-1,-8.761878610E-1,3.864594102E-1
1.090597208E0,-8.593044281E-1,-5.972867012E-1,3.606218100E-1
1.100546208E0,-8.984901309E-1,-3.667201102E-1,3.036799729E-1
1.110494208E0,-8.241273761E-1,-2.970204055E-1,2.935311198E-1
1.120443208E0,-7.407789826E-1,-3.143570423E-1,2.769375145E-1
1.130391208E0,-6.327245235E-1,-3.526071310E-1,2.333663851E-1
