"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.792499790E-1,-6.795875728E-3,-2.099849284E-2,9.621127509E-3
2.812499790E-1,-1.107193250E-2,-2.222022414E-2,7.177666761E-3
2.832499790E-1,-5.574145354E-3,-2.405281924E-2,1.084285788E-2
2.852499790E-1,-8.017606102E-3,-2.283108793E-2,1.206458826E-2
2.872503120E-1,-6.795875728E-3,-2.283108793E-2,9.621127509E-3
2.892505620E-1,-3.130684374E-3,-2.527454868E-2,1.084285788E-2
2.912507620E-1,-9.239336476E-3,-2.405281924E-2,1.023199316E-2
2.932509280E-1,-8.628471754E-3,-1.916589774E-2,1.145372353E-2
2.952510700E-1,-1.107193250E-2,-1.916589774E-2,1.145372353E-2
2.972511950E-1,-8.628471754E-3,-1.855503209E-2,1.511891466E-2
2.992513060E-1,-9.239336476E-3,-1.672243699E-2,1.328631863E-2
3.012488060E-1,-7.406740915E-3,-1.000291854E-2,1.634064503E-2
3.032464420E-1,-9.850202128E-3,-1.000291854E-2,1.878410578E-2
3.052442750E-1,-9.850202128E-3,-1.000291854E-2,1.878410578E-2
3.072422750E-1,-9.850202128E-3,-1.000291854E-2,1.878410578E-2
3.092404170E-1,-9.850202128E-3,-1.000291854E-2,1.878410578E-2
3.112404170E-1,-8.628471754E-3,-1.122464892E-2,2.061670274E-2
3.132404170E-1,-9.239336476E-3,-1.122464892E-2,1.878410578E-2
3.152404170E-1,-1.107193250E-2,-1.305724494E-2,2.000583708E-2
3.172404170E-1,-1.412625890E-2,-1.427897532E-2,2.244929783E-2
3.192404690E-1,-1.046106778E-2,-1.733330078E-2,2.367102914E-2
3.212405190E-1,-1.168279815E-2,-1.733330078E-2,2.489275858E-2
3.232405660E-1,-1.534798928E-2,-1.855503209E-2,2.611448988E-2
3.252406110E-1,-1.840231568E-2,-2.222022414E-2,2.672535367E-2
3.272406540E-1,-1.901318133E-2,-2.222022414E-2,2.733621933E-2
3.292406950E-1,-1.901318133E-2,-2.099849284E-2,2.794708498E-2
3.312407350E-1,-1.962404512E-2,-2.160935849E-2,3.039054573E-2
3.332407730E-1,-1.779145002E-2,-2.222022414E-2,2.855795063E-2
3.352407730E-1,-2.328923717E-2,-2.038762718E-2,3.100141138E-2
3.372407730E-1,-2.328923717E-2,-1.855503209E-2,3.100141138E-2
3.392407730E-1,-2.084577642E-2,-1.977676153E-2,3.222314268E-2
3.412399060E-1,-2.817615867E-2,-1.305724494E-2,3.527746722E-2
3.432390390E-1,-2.756529488E-2,-1.061378326E-2,3.527746722E-2
3.452381720E-1,-2.756529488E-2,-1.061378326E-2,3.527746722E-2
3.472372720E-1,-2.756529488E-2,-1.061378326E-2,3.527746722E-2
3.492363720E-1,-2.756529488E-2,-1.061378326E-2,3.527746722E-2
3.512369050E-1,-2.756529488E-2,-1.000291854E-2,3.405573592E-2
3.532368710E-1,-3.000875562E-2,-8.781188168E-3,3.527746722E-2
3.552368370E-1,-3.306308016E-2,-6.337726954E-3,3.527746722E-2
3.572368030E-1,-3.123048507E-2,-8.781188168E-3,3.649919853E-2
3.592367690E-1,-3.123048507E-2,-8.170322515E-3,3.527746722E-2
3.612376020E-1,-3.428481147E-2,-8.170322515E-3,3.772092983E-2
3.632384680E-1,-3.428481147E-2,-7.559457328E-3,3.466660157E-2
3.652393680E-1,-3.061962128E-2,-8.170322515E-3,3.466660157E-2
3.672402680E-1,-3.000875562E-2,-1.061378326E-2,3.466660157E-2
3.692411680E-1,-3.061962128E-2,-1.427897532E-2,3.405573592E-2
3.712412010E-1,-3.000875562E-2,-1.305724494E-2,3.588833287E-2
3.732412340E-1,-2.573269792E-2,-1.550070569E-2,3.527746722E-2
3.752412670E-1,-2.634356357E-2,-1.672243699E-2,3.405573592E-2
3.772413000E-1,-2.451096848E-2,-1.672243699E-2,3.527746722E-2
3.792413000E-1,-1.962404512E-2,-1.672243699E-2,3.405573592E-2
3.812404000E-1,-1.351539325E-2,-2.405281924E-2,3.405573592E-2
3.832395000E-1,-1.107193250E-2,-3.016147204E-2,3.466660157E-2
