"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636372983277568E9,"2021-11-08 13:03:03.278 UTC+01:00"
"PAUSE",5.574782725004479E1,1.636373039025689E9,"2021-11-08 13:03:59.026 UTC+01:00"
