"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636533185118249E9,"2021-11-10 09:33:05.118 UTC+01:00"
"PAUSE",3.663485079165548E1,1.636533221751261E9,"2021-11-10 09:33:41.751 UTC+01:00"
