Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.039560841,0.058056869,0.009587373,0.000798948
0.057611257,0.062317923,0.009587373,-0.00452737
0.07564782,0.038882121,0.031957909,-0.008788425
0.093680737,-0.014381059,0.013848428,-0.010918953
0.111705685,-0.043143179,-0.050067391,-0.015180007
0.129757976,-0.039947387,-0.04367581,-0.011984216
0.147794539,-0.009054741,0.007456846,0.001864211
0.165831101,0.03249054,0.019174745,0.010386321
0.183867664,0.056991603,0.027696855,0.01890843
0.201904226,0.042077914,0.036218964,0.025300011
0.219940789,0.044208441,0.041545283,0.027430538
0.237977351,0.05912213,0.049002126,0.025300011
0.256013914,0.05912213,0.055393711,0.026365275
0.274050476,0.048469495,0.047936864,0.016777903
0.292087039,0.050600022,0.042610545,0.010386321
0.310123601,0.034621067,0.053263184,0.00719053
0.328160424,0.015446323,0.038349491,0.012516848
0.346197455,0.00585895,0.025566328,0.015712639
0.364234487,0.00585895,0.018109482,0.012516848
0.382271518,0.026098959,0.022370536,0.010386321
0.400308132,0.039947387,-0.006391582,0.003994739
0.418344695,0.021837905,-0.069242135,-0.003462107
0.436381257,-0.042077914,-0.080960035,-0.02476738
0.45441782,-0.099602148,0.077764243,-0.048203181
0.472454382,-0.151800066,0.187486395,-0.070573717
0.490490945,-0.230629578,0.013848428,-0.102531627
0.508527507,-0.33502543,-0.153397963,-0.135554805
0.52656407,-0.384027541,-0.058589499,-0.130228475
0.544600632,-0.376570702,0.166181132,-0.057790551
0.562637195,-0.364852786,0.144875854,0.01890843
0.580673757,-0.311589629,-0.098004252,0.026365275
0.598697247,-0.221042201,-0.241814852,0.023169484
0.616743601,-0.112385318,-0.25672853,0.04554002
0.634785007,-0.001597896,-0.211987466,0.065780029
0.65282157,0.097471625,-0.083090566,0.084954776
0.670858132,0.166713759,-0.006391582,0.078563191
0.688894695,0.210389569,0.036218964,0.082824245
0.706931257,0.279631704,0.194943249,0.144609541
0.72496782,0.477770746,0.43143177,0.234091684
0.743004382,0.698280335,0.528370738,0.30866015
0.761040945,0.852743566,0.528370738,0.380032808
0.779077507,1.014663577,0.566720247,0.435426503
0.79711407,1.176583648,0.71372664,0.46525389
0.815150632,1.306545854,0.845819354,0.434361249
0.833187612,1.353417397,0.821318269,0.33955279
0.851219018,1.303350091,0.779772997,0.186154828
0.869260528,1.289501667,0.947019398,0.024234748
0.887298549,1.438638568,1.252750039,-0.078030564
0.905335112,1.482314348,1.230379462,-0.08548741
0.923371674,1.235173225,0.948084652,-0.02476738
0.941408237,0.930507779,0.721183479,-0.006657898
0.959444799,0.805871964,0.56245923,-0.069508456
0.977481362,0.786697209,0.54434973,-0.21118851
0.995517924,0.744086683,0.666855037,-0.367782265
1.013554487,0.645017147,0.781903505,-0.482830733
1.031591049,0.581101298,0.798947752,-0.506266534
1.049627612,0.557665527,0.842623532,-0.441285461
1.067664226,0.539556027,0.811730921,-0.389087558
1.085701257,0.529968679,0.612526596,-0.331563294
1.103715372,0.493749708,0.410126507,-0.265516967
1.121775528,0.492684424,0.307861179,-0.198405355
1.139812091,0.524642348,0.28762117,-0.156860068
1.157848653,0.528903425,0.273772746,-0.131293744
1.175885216,0.521446526,0.279099077,-0.125967428
1.193921778,0.473509699,0.224770635,-0.118510582
1.211958341,0.387223333,0.102265313,-0.13662006
1.229994903,0.282827497,-0.09693899,-0.152599022
1.248031466,0.167779028,-0.303600133,-0.139815852
1.266068028,0.051665287,-0.445280194,-0.101466365
1.284104591,-0.046338968,-0.446345478,-0.084422141
1.302141153,-0.168844283,-0.474042326,-0.111053735
1.320177976,-0.346743316,-0.517718136,-0.163251653
1.338215007,-0.512924433,-0.558198154,-0.251668543
1.356252039,-0.570448697,-0.599743426,-0.337954879
1.37428907,-0.594949722,-0.527305484,-0.402935982
1.392325685,-0.59175396,-0.501739204,-0.539289713
1.410362247,-0.847417235,-0.658332944,-0.639424503
1.42839881,-1.149952054,-0.712661386,-0.5925529
1.446435372,-0.800545633,-0.896951973,-0.406131774
1.464471935,-0.450073898,-0.730770886,-0.219710633
1.482508497,-0.737695098,-0.481499165,-0.380565435
1.50054506,-1.188301563,-1.046088934,-0.516919196
1.518581622,-1.661278605,-1.47645545,-0.484961271
1.536618185,-1.739042878,-1.917474508,-0.307062239
1.554654747,-1.52385962,-1.818405032,-0.07376951
1.57269157,-1.433312178,-1.539305925,-0.066312663
1.590728601,-1.381114364,-1.57659018,-0.105727419
1.608765632,-1.311872125,-1.60215652,-0.043942124
1.626802664,-1.353417397,-1.580851197,0.100933731
1.644839278,-1.473792195,-1.547828078,0.274571717
1.662875841,-1.347025871,-1.778990269,0.446079135
1.680912403,-1.117994189,-1.441301703,0.473776013
1.698948966,-0.900680423,-0.550741315,0.334226459
1.716985528,-0.725977182,0.169376925,0.125434801
1.735022091,-0.808002472,0.083090566,-0.037550543
1.753058653,-1.040229917,-0.43143177,-0.119575843
1.771095216,-1.090297341,-0.835166693,-0.134489536
1.789131778,-0.917724609,-0.972585678,-0.099335834
1.807168341,-0.841025651,-0.693486631,-0.037550543
1.825205216,-0.826111972,-0.412257016,0.002929475
1.843229487,-0.793088794,-0.450606525,0.048735812
1.861258237,-0.738760352,-0.551806569,0.07962846
1.879316257,-0.617320299,-0.528370738,0.114782155
1.89735282,-0.461791784,-0.517718136,0.144609541
1.915389382,-0.445812821,-0.530501306,0.146740064
1.933425945,-0.469248623,-0.667920291,0.16378428
1.951462507,-0.390419126,-0.665789783,0.259658009
1.96949907,-0.243412748,-0.471911788,0.371510685
1.987535632,-0.092145301,-0.383494914,0.458862305
2.005572195,0.08149267,-0.283360124,0.513190746
2.023608757,0.300936967,-0.006391582,0.541952848
2.04164532,0.656735063,0.302534878,0.566453934
2.059681935,1.139299512,0.534762323,0.551540256
2.077718966,1.677257657,0.466585487,0.473776013
2.095739122,2.135320902,0.454867572,0.406664401
2.113777872,2.787262201,0.778707743,0.441818088
2.131829851,3.358243704,1.104678392,0.418382287
2.149866414,3.083405495,0.410126507,0.103064254
2.167902976,2.58166647,-0.805339336,-0.069508456
2.185939539,2.243977785,-0.384560168,-0.311323285
2.203976101,2.305763245,1.314535379,-0.444481254
2.222012664,2.722281218,3.265033007,-0.483896017
2.240049226,3.368896246,3.56863308,-0.440220207
2.258085789,3.304980516,2.407495737,-0.23675485
2.276122351,2.881005526,1.714009166,-0.055660024
2.294158914,2.641321182,1.905756712,0.062584236
2.312195476,2.36861372,2.06448102,0.08921583
2.330232507,2.054360867,2.076198816,-0.034354754
2.348269539,1.765674472,1.887647152,-0.099335834
2.36630657,1.274587989,1.551023841,-0.219710633
2.384343445,0.786697209,1.160072088,-0.366717011
2.402380007,0.349939108,0.698812962,-0.557399213
2.42041657,0.013315796,0.159789547,-0.807736158
2.438453132,-0.235955894,-0.257793814,-0.984569907
2.456489695,-0.462857038,-0.521979213,-1.020788908
2.474526257,-0.619450808,-0.446345478,-0.826910913
2.49256282,-0.627972901,-0.2695117,-0.594683409
2.510599382,-0.521446526,-0.036218964,-0.444481254
2.528635945,-0.36591807,0.021305272,-0.369912803
2.546672507,-0.249804318,0.122505322,-0.316649616
2.56470907,-0.142212689,0.127831638,-0.222906411
2.582745997,0.082557932,0.064981081,-0.071638979
2.600759695,0.467118114,0.380299121,-0.203731671
2.618813757,-0.490553916,-0.760598242,-0.468982309
2.636856987,-0.708932936,-2.092177868,-0.301735938
2.654893549,-0.287088543,-0.397343338,0.255396962
2.672930112,-0.55340445,-0.460193902,0.055127393
2.690966674,-1.409876466,-1.366733193,0.02210422
2.709003237,-2.446377993,-1.543567061,-0.270843267
2.727039799,-3.068491936,-2.648245335,-0.703340292
2.745076362,-2.860765457,-3.477020502,-0.288952768
2.763112924,-2.251434803,-2.42134428,0.129695848
2.781149487,-2.157691479,-1.45834589,0.282028556
2.799186049,-2.057556629,-1.233575344,0.325704366
2.817222612,-1.96807456,-1.250619531,0.403468609
2.835259643,-1.914811373,-0.824514031,0.494016022
2.853269643,-1.880723,-0.903343558,0.487624437
2.871333914,-1.762478709,-1.04502368,0.361923307
2.889370528,-1.502554417,-0.729705572,0.170175865
2.907407091,-1.400289059,-0.243945375,0.005060002
2.925443653,-1.34915638,-0.671116114,-0.018375797
2.943480216,-1.16166997,-1.624527097,-0.010918953
2.961516778,-1.038099408,-1.684181809,-0.084422141
2.979553341,-0.996554136,-0.873516202,-0.00452737
2.997589903,-0.927312017,-0.204530627,0.17656745
3.015626466,-0.767522454,-0.316383302,0.399207562
3.033663028,-0.701476097,-0.672181368,0.498277068
3.051699591,-0.592819214,-0.753141403,0.3651191
3.069736257,-0.317981184,-0.698812962,0.219177991
3.087776726,0.039947387,-0.593351841,0.307594866
3.105787768,0.398941219,-0.315318048,0.517451823
3.123847507,0.801610887,-0.010652636,0.702807665
3.14188407,1.294827938,0.232227475,0.835965633
3.159920632,1.945703983,0.464454949,0.876445651
3.177957195,2.540121078,0.316383302,0.845553041
3.195993757,3.102580309,0.143810585,0.760331929
3.21403032,3.477553129,0.625309765,0.434361249
3.232066882,3.195258379,0.266315907,0.013582111
3.250103445,2.62001586,0.085221089,-0.380565435
3.268140007,2.532664299,0.582699239,-0.560594976
3.28617657,2.441051722,1.539305925,-0.77471298
3.304213132,2.551839113,2.424540043,-0.979243577
3.322249851,2.773413897,2.494847536,-0.871651948
3.340286882,2.786196947,2.179529428,-0.641555011
3.358323914,2.606167555,2.1411798,-0.362455964
3.376360945,2.344112635,2.225335836,-0.163251653
3.394397664,1.948899865,2.338253736,-0.124902159
3.412434226,1.610146046,2.179529428,-0.168577969
3.430470789,1.302284837,2.043175697,-0.264451712
3.448507351,0.925181449,1.773663998,-0.434893876
3.466543914,0.402137011,1.327318549,-0.53076762
3.484580476,-0.009054741,0.894821465,-0.727841377
3.502617039,-0.363787532,0.388821214,-0.935567796
3.520653601,-0.640756071,-0.118244261,-1.099618435
3.538690164,-0.858069837,-0.445280194,-1.159273148
3.556726726,-1.138234258,-0.589090765,-1.078313112
3.574763289,-1.309741616,-0.354732782,-0.965395153
3.592801257,-1.282044768,0.04367581,-0.821584582
3.61083782,-1.053013086,0.255663276,-0.660729766
3.628874382,-0.639690816,0.181094825,-0.385891765
3.646910945,-0.139016911,0.110787422,-0.133424267
3.664947507,0.139016911,0.351536989,-0.043942124
3.68298407,0.237021163,0.580568671,-0.139815852
3.701020632,-0.158191651,0.023435799,-0.380565435
3.719057195,0.092145301,-1.705487132,-0.74382031
3.737093757,0.042077914,-0.88842988,-0.167512715
3.75513032,0.488423377,0.488956004,0.547279179
3.773166882,0.434094936,-0.381364375,0.733700335
3.791203497,-0.431964397,-0.188551664,0.394946486
3.809240528,-1.846634507,-0.966194093,-0.275104344
3.82727756,-2.518815994,-2.944388628,-0.558464468
3.845296726,-2.511358976,-3.511108875,-0.318780154
3.863334903,-2.258891582,-2.384060144,0.032756858
3.88138808,-2.040512562,-1.351819515,0.205329567
3.899424643,-1.951030374,-1.204813123,0.333161205
3.917461205,-2.039447308,-1.084438443,0.489754945
