Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.037554955,-1.107916832,-9.534309387,-0.472854823
0.055607195,-1.218050122,-9.711481094,-0.41060558
0.073643757,-1.323395014,-10.04666901,-0.444124401
0.09168032,-1.328183413,-9.950901031,-0.616506934
0.109700268,-1.280299306,-9.744999886,-0.645237386
0.127753914,-1.304241419,-9.701904297,-0.492008448
0.145790476,-1.29945302,-9.816825867,-0.324414343
0.163827039,-1.356913805,-9.970054626,-0.228646264
0.181863601,-1.476623893,-10.00357342,-0.257376671
0.199900164,-1.457470298,-9.816825867,-0.41060558
0.217936726,-1.289876223,-9.663596153,-0.472854823
0.235973289,-1.165377736,-9.625288963,-0.563834488
0.254009851,-1.107916832,-9.649230957,-0.654814184
0.272046414,-1.07918644,-9.735423088,-0.66917938
0.290082976,-1.261145711,-9.850344658,-0.63087213
0.308119539,-1.52450788,-9.874286652,-0.568622887
0.32615631,-1.692102075,-9.826402664,-0.606930137
0.344193341,-1.586757183,-9.735423088,-0.626083732
0.362230372,-1.462258697,-9.677961349,-0.539892495
0.380267403,-1.318606615,-9.692327499,-0.468066424
0.39830407,-1.309029818,-9.749788284,-0.645237386
0.416340632,-1.390432596,-9.644442558,-1.138442874
0.434377195,-1.423951507,-9.443329811,-1.416170359
0.452413757,-1.26593411,-9.093776703,-0.831985116
0.47045032,-1.055244446,-8.935759544,-1.100135684
0.488486882,-0.949899495,-8.782530785,-1.684320927
0.506523445,-1.184531331,-9.108141899,-1.646013618
0.524560007,-1.682525277,-9.922170639,-0.798466265
0.54259657,-1.759139657,-10.70746899,-0.247799873
0.560633132,-0.887650251,-10.94688892,-0.118512981
0.578669695,-0.356137514,-10.70746899,0.341173738
0.596694903,-0.729632974,-10.35312653,0.887051702
0.614736935,-0.849343061,-9.744999886,0.997184992
0.632780945,-0.475847602,-9.620500565,1.107318282
0.650817507,-0.241215825,-10.00836182,1.289277673
0.66885407,-0.274734646,-10.47283649,0.786495268
0.686890632,-0.791882217,-10.64521885,0.48482585
0.704927195,-1.629852772,-10.85112095,1.236605167
0.722963757,-1.869272947,-10.78887177,2.112883091
0.74100032,-1.835754156,-10.63085365,1.480813742
0.759036882,-2.075174332,-10.76492977,0.982819796
0.777073445,-2.075174332,-10.67873859,0.887051702
0.795110007,-2.022501945,-10.29087734,0.992396593
0.81314657,-1.888426542,-10.22383976,1.001973391
0.831183497,-1.558026791,-10.17595577,0.834379315
0.849215476,-1.179742932,-10.39622211,0.63326633
0.867255424,-1.031302333,-10.53029728,1.217451572
0.885294487,-1.241992116,-10.42016411,1.016338587
0.903331049,-1.830965757,-9.950901031,-0.745793819
0.921367612,-2.1948843,-9.500790596,-1.468842745
0.939404174,-1.677736878,-9.170391083,-0.453701228
0.957440737,-1.122282028,-9.170391083,0.671573579
0.975477299,-0.85413146,-9.213486671,1.284489155
0.993513862,-0.710479379,-9.098565102,1.653196216
1.011550424,-0.763151765,-8.950124741,1.543063045
1.029586987,-1.117493629,-8.887875557,1.739387512
1.047623549,-1.663371682,-8.883087158,2.084152699
1.065660112,-2.242768526,-8.758588791,2.472013235
1.083697143,-2.841318846,-8.816049576,2.419340849
1.101711726,-3.382408381,-9.189544678,2.835932016
1.119769955,-3.277063608,-9.400234222,3.252522945
1.137808028,-2.807800055,-8.969278336,3.118447781
1.155844591,-2.630629063,-8.552686691,2.869450808
1.173881153,-2.506130695,-8.294113159,2.658761024
1.191917716,-2.333748102,-8.188768387,2.658761024
1.209954278,-2.362478495,-7.915829182,2.682703018
1.227990841,-2.568379879,-7.662044048,2.902969599
1.246027403,-2.721608877,-7.317278862,2.960430384
1.264063966,-2.764704466,-7.436988831,3.089717388
1.282100528,-2.539649487,-7.844003201,3.199850559
1.300137091,-2.1948843,-8.073846817,3.242946148
1.318173862,-1.902791858,-8.155249596,3.276464939
1.336210893,-1.409586191,-8.490437508,3.539827108
1.354247924,-1.127070427,-8.854356766,4.167108059
1.372284955,-1.261145711,-9.366715431,4.617218018
1.390321622,-0.983418346,-9.357138634,3.760093689
1.408358185,-1.352125406,-10.51593208,1.246181965
1.426394747,-1.787870169,-11.58374596,2.160767078
1.44443131,-3.597886562,-13.15913105,4.784811974
1.462467872,-2.965817451,-12.81436634,2.744952202
1.480504435,-0.562038839,-9.40981102,-0.808043063
1.498540997,0.309450567,-7.140108109,-3.652354717
1.51657756,0.879270554,-6.900687695,-3.915716887
1.534614122,0.927154601,-8.954913139,-2.325966835
1.552650685,1.042076349,-11.82316685,-0.439336002
1.570687455,1.678933978,-12.75690556,-0.424970806
1.588724487,0.998980641,-11.15279007,0.173579618
1.606761518,-0.581192434,-9.189544678,0.432153404
1.624798549,-1.208473325,-8.662819862,-0.444124401
1.642835216,0.08439561,-9.414599419,-0.597353339
1.660871778,1.099537134,-9.941324234,-0.918176353
1.678908341,3.144185305,-10.31481934,0.092176765
1.696944903,4.135385036,-10.76971817,0.934935749
1.714981466,3.685275078,-9.979631424,0.575805485
1.733018028,2.018910646,-9.630077362,-0.712275028
1.751054591,1.133055925,-9.352350235,-1.148019671
1.769091153,0.515351892,-9.515155792,-0.736217022
1.787127716,0.16579847,-9.812037468,-0.37229836
