Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.01504214,0.457891077,-3.443460703,0.398634583
0.03307964,2.243965626,-3.711611271,4.851849556
0.05111714,4.800972939,-6.388328552,10.04726696
0.06915464,9.287707329,-9.807249069,6.925228596
0.08719214,13.80317116,-11.33953762,8.965087891
0.10522964,9.407417297,-11.79443645,9.985017776
0.12326714,6.290166378,-10.4441061,6.039373875
0.14130464,5.437830448,-12.34989071,4.186261654
0.15934214,5.12658453,-15.56290913,3.558980942
0.17737964,3.316567898,-18.7471981,-1.00436759
0.19541714,-0.145447746,-18.34976006,0.729034424
0.21345464,-0.025737667,-14.97393608,-1.588552833
0.23149214,-0.945111096,-11.79443645,-3.187879562
0.24952964,-0.509366393,-10.11370659,-2.728192806
0.26756714,-0.140659347,-9.122507095,-3.350685358
0.28560464,0.304662168,-8.576628685,-2.886210203
0.30364214,1.008557439,-8.571840286,-2.407369852
0.32167964,1.947084546,-9.323619843,-1.818396211
0.33971714,3.283049107,-9.462483406,-1.104924083
0.35775464,3.804985046,-10.01315022,-1.564610839
0.37579214,4.513668537,-9.342773438,-0.539892495
0.39382964,5.303755283,-8.045116425,0.786495268
0.41186714,5.758653641,-6.694786549,0.824802458
0.42990464,6.232705593,-5.018845081,1.418564558
0.44794214,5.744288445,-3.730764866,1.906981707
0.46597964,6.026804447,-4.04679966,3.266888142
0.48401714,5.136161327,-6.484096527,-0.128089786
0.50205464,3.469796896,-7.685986042,-2.134430885
0.52009214,3.412335873,-8.255805969,-2.167949677
0.53812964,4.015674591,-9.56303978,-1.07619369
0.55616714,5.12658453,-10.74098778,0.456095427
0.57420464,5.734711647,-11.35869122,1.997961283
0.59224214,5.562329292,-10.84154415,2.524685621
0.61028084,4.772242546,-10.0562458,1.351526856
0.62831834,3.776254654,-9.500790596,-0.027533319
0.64635584,2.799420357,-8.562263489,-1.248576164
0.66439334,2.354098797,-8.413823128,-1.660378933
0.68243084,3.287837505,-8.423399925,-1.52630353
0.70046834,4.432265759,-8.916605949,-0.539892495
0.71850584,5.705981255,-9.907805443,0.302866519
0.73654334,6.668450356,-11.11927128,0.925358951
0.75458084,7.32446146,-12.26848793,2.15597868
0.77261834,6.859986305,-12.9580183,5.249287128
0.79065584,6.026804447,-13.14955425,9.889249802
0.80869334,4.528033733,-12.30679512,8.313865662
0.82673084,3.3069911,-10.22862816,5.124788761
0.84476834,3.613448858,-8.720281601,4.100070477
0.86278209,4.475361347,-9.936535835,-0.353144765
0.88084152,4.556764603,-11.19588566,-2.603694439
0.89888089,3.75231266,-11.49755478,-3.479972124
0.91691839,1.530493379,-12.26369953,-4.859032154
0.93495589,-0.897227109,-12.9867487,-3.384204149
0.95299339,-1.313818216,-12.23975754,1.394622445
0.97103089,2.397194386,-10.30045414,7.150283337
0.98906839,3.321356297,-7.106589317,-0.046686932
1.00710589,4.403535366,-6.589441776,-0.08499416
1.02514339,3.297414303,-6.934206486,0.18794483
1.04318089,2.741959572,-6.512827396,0.571017087
1.06121839,2.588730574,-5.291784286,0.412999779
1.07925589,2.593518972,-4.358045578,-0.14724341
1.09729339,2.181716204,-3.500921488,-0.429759204
1.11533089,1.042076349,-2.983773947,-0.712275028
1.13336839,-0.456693977,-3.184886694,-0.515950441
1.15140589,0.931942999,-2.662950754,-0.769735873
1.16944339,1.477820992,-3.472191095,0.283712894
1.18748089,2.138620615,-5.971737385,4.286818027
1.20551839,4.925471306,-10.61648846,12.63779354
1.22355589,10.7433815,-16.30990028,11.01931286
1.24159339,15.1965971,-14.12638855,12.61385155
1.25963089,9.35953331,-13.9252758,12.83890629
1.27766839,5.586271286,-10.62606525,6.393715858
1.29570589,3.201646328,-11.73218727,4.550180435
1.31374339,4.403535366,-16.31468964,0.791283667
1.33178089,3.3069911,-17.50221252,-3.618835926
1.34981839,0.347757787,-17.0568924,-3.915716887
1.36785589,-0.878073454,-14.9068985,-4.322731018
1.38589339,-1.155800819,-11.20546246,-4.801571369
1.40393089,-1.390432596,-8.787319183,-4.715380192
1.42196839,-1.400009394,-7.671620846,-4.624400616
1.44000589,0.036511578,-7.901463985,-3.915716887
1.45804339,1.085171938,-8.811261177,-2.527079821
1.47608089,3.623025656,-9.491213799,-1.871068597
1.49411839,4.456207752,-11.33953762,-2.311601639
1.51215589,5.289390087,-11.4113636,-2.335543871
1.53019339,6.05553484,-9.859921455,-0.836773515
1.54823089,5.567117691,-8.523956299,-0.535104096
1.56626839,5.442618847,-6.627748966,0.010773907
1.58430589,4.537611008,-2.959831953,10.62666416
1.60234204,5.236717701,-2.71083498,5.723339081
1.62037391,4.460996151,-5.191227913,-0.233434662
1.63841881,2.832939148,-6.158485413,-3.75769949
1.65645631,3.029263735,-7.336432457,-4.083311081
1.67449381,3.680486679,-8.562263489,-2.292448044
1.69253131,4.575918198,-9.744999886,-0.219069451
1.71056881,4.997297287,-11.0235033,1.67234993
1.72860631,5.471349239,-11.416152,2.495955229
1.74664381,6.160879612,-11.37305641,1.993172884
1.76468131,6.520009995,-10.71704578,0.906205356
1.78271881,5.753865242,-9.960477829,-0.702698171
1.80075631,5.452195644,-9.998785019,-1.205480576
1.81879381,5.624578476,-11.20067406,0.451307029
1.83683131,6.180033207,-12.56536865,3.156754971
1.85485662,6.524798393,-12.18708515,4.210203648
1.87288933,7.381922245,-11.56459236,4.981136799
1.89094402,7.793725014,-11.0187149,5.847837448
1.90898152,6.797737122,-10.78887177,6.202179432
1.92701902,5.16489172,-10.30524254,4.04739809
1.94505652,4.063559055,-10.37228012,4.914099216
1.96309402,3.503315687,-12.3786211,1.902193308
1.98113152,2.148197412,-13.47995377,-4.825513363
1.99916902,0.199317291,-13.86302662,-5.984307289
2.01720652,-1.00257194,-13.65233707,-5.400122166
2.03524402,-0.868496656,-12.45523548,-2.038662672
2.05328152,-0.466270775,-9.63965416,1.729810715
2.07131902,2.492962599,-7.642890453,4.641160011
2.08935652,5.308543682,-6.225522995,1.48560214
2.10739402,4.628590584,-5.751471043,-0.827196658
2.12543152,2.804208755,-5.765836239,1.739387512
2.14346902,2.627037764,-5.622184277,1.22702837
2.16150652,3.034052134,-4.90871191,0.192733243
2.17954402,3.134608507,-4.099472046,-0.549469292
2.19758152,2.713229179,-3.582324266,-1.138442874
2.21561902,2.354098797,-3.247136116,-1.248576164
2.23365652,1.042076349,-3.764283657,-0.611718535
2.25169402,0.936731398,-4.180874825,-0.18555063
2.26973152,0.52014029,-5.186439514,1.926135302
2.28776902,2.64140296,-6.713940144,6.599617004
2.30580652,8.090605736,-11.0235033,8.807070732
2.32384402,11.94048214,-14.84464931,8.021772385
2.34188152,13.08491039,-15.08406925,13.54759026
2.35991902,8.765770912,-15.12716484,13.62899303
2.37795652,7.43938303,-16.20455551,6.76721096
2.39599402,8.799289703,-16.47270584,0.207098454
2.41403152,5.08827734,-13.88696861,-2.972401381
2.43206902,0.026934769,-12.69465637,2.04584527
2.45010652,-5.024830818,-10.65958405,-1.890222192
2.46814402,-4.09109211,-8.140884399,-6.199785233
2.48618152,-1.869272947,-6.986878872,-5.404910564
2.50421902,-0.504577994,-7.049128532,-4.638765812
2.52225652,0.103549227,-8.097788811,-4.270058632
2.54029402,1.530493379,-8.796895981,-2.436100245
2.55833152,2.071583033,-10.0801878,-0.865503907
2.57636902,2.536058187,-11.33474922,-0.736217022
2.59440652,3.862445831,-11.9859724,-0.764947414
2.61244485,5.107430935,-11.69388008,-0.463278025
2.63048235,6.022016048,-10.67873859,0.029927522
2.64851985,6.390722752,-9.079411507,0.628477931
2.66655735,6.156091213,-7.389104843,0.805648863
2.68459485,6.031592846,-5.349245071,2.893392801
2.70263235,6.438606739,-4.717175961,4.521450043
2.72066985,5.093065739,-5.583877087,0.824802458
2.73870735,3.53204608,-6.101024628,-1.272518158
2.75674485,3.321356297,-6.292560577,-2.421735048
2.77478235,3.670909643,-7.106589317,-2.062604666
2.79281985,4.365228176,-8.227075577,-0.975637198
2.81085735,4.748300552,-9.721057892,0.958877802
2.82889485,4.772242546,-10.68831539,2.802412987
2.84693235,4.528033733,-10.74098778,2.127248287
2.8649473,4.863222122,-10.29087734,0.915782154
2.88300776,5.160103321,-10.26693535,-0.123301387
2.90104526,4.91110611,-9.462483406,-0.180762231
2.91908276,4.547187805,-8.998008728,-0.889445961
2.93712027,4.374804974,-9.06504631,-0.33399114
2.95515776,5.179256916,-9.788095474,1.725022316
2.97319526,6.103418827,-11.11448288,2.85987401
2.99123276,6.261435986,-11.49755478,4.143166065
3.00927027,7.013215542,-11.55980396,5.900510311
3.02730776,7.712322235,-11.54543877,6.829460144
3.04534526,7.152079105,-11.14321327,6.590040207
3.06338276,5.911882401,-10.77929497,6.853402138
3.08142027,4.355651379,-12.34031391,2.989160776
3.09945777,2.665344954,-14.12638855,-3.79600668
3.11749526,1.243189216,-14.62438297,-6.367379189
3.13553276,-0.188543379,-14.92605209,-7.435193539
3.15357026,-1.289876223,-13.19743824,-4.744110584
3.17160777,-1.103128433,-9.816825867,-0.128089786
3.18964526,4.087501049,-7.733870029,6.005855083
3.20768276,7.879916191,-5.938218594,1.011550188
3.22572026,7.980473042,-5.818508625,1.983596087
3.24375777,4.75787735,-6.067505836,1.67234993
3.26179526,2.311003208,-5.9142766,0.499191046
3.27983276,2.354098797,-4.635773182,-0.214281052
3.29787026,2.047641039,-3.783437252,-0.764947414
3.31590776,1.875258446,-3.199252129,-1.009155989
3.33394527,1.86089325,-3.137002707,-1.066616893
3.35198276,1.78427887,-3.199252129,-0.530315697
3.37002026,0.314238966,-3.615843058,-0.41060558
3.38805776,1.018134236,-4.923077106,1.394622445
3.40609527,2.521692991,-6.848015308,6.168660641
3.42413276,8.401852608,-11.35869122,9.252392769
3.44217026,10.02990913,-15.12716484,9.194931984
3.46020776,10.34115601,-14.49509525,12.7910223
3.47824527,5.945401192,-12.61804104,10.32020664
3.49628277,3.512892485,-8.868721962,3.649960518
3.51432026,1.793855667,-8.428188324,1.729810715
3.53235776,1.693299174,-12.90055752,1.619677424
3.55039526,5.078700542,-17.49263573,-2.426523447
3.56843277,2.521692991,-17.99541855,-5.256469727
3.58647026,1.492186189,-17.54530907,-1.9333179
3.60449641,2.167351007,-13.3315134,-0.55904609
3.62252917,0.912789404,-9.91738224,-0.808043063
3.64058402,0.505775094,-8.48086071,-2.100912094
3.65862152,0.146644861,-7.61894846,-2.977189779
3.67665902,0.735618472,-7.614160061,-2.934094191
3.69469652,2.062006235,-8.313266754,-1.555034041
3.71273402,2.612672567,-9.539097786,-1.181538582
3.73077152,3.105878115,-10.36270332,-1.325190663
3.74880902,3.718793869,-9.52473259,-0.999579191
3.76684652,4.844068527,-7.767388821,-0.678756177
3.78488402,5.231929302,-6.421847343,-0.300472319
3.80292152,5.514444828,-5.267842293,0.341173738
3.82095902,5.95018959,-4.338891983,2.390610456
3.83899652,5.346850872,-5.16249752,3.223792553
3.85703402,3.872022629,-7.264606476,-0.243011475
3.87507152,2.746747971,-8.040328026,-2.589329243
3.89310902,2.330156803,-8.432976723,-3.254917145
3.91114652,2.545634985,-8.677185059,-2.919728994
3.92918402,4.12101984,-9.002797127,-0.937329948
3.94722152,5.887940407,-9.620500565,1.849520802
3.96525902,7.190386295,-10.41537571,3.190273762
3.98329652,7.597400665,-10.40579891,2.49116683
4.00133402,7.314884663,-9.424176216,0.350750536
4.01937152,6.457760334,-8.471283913,-0.468066424
4.03740902,5.198410511,-9.361927032,0.197521642
4.05544652,4.877587318,-11.65557289,2.021903276
4.07348402,4.925471306,-13.13518906,4.253299236
4.09152152,5.907094002,-13.43685818,3.961206675
4.10955902,7.463325024,-13.32672501,4.344278812
4.12759652,7.429806232,-13.27405262,6.053739071
4.14563402,6.467337132,-12.34989071,5.349843502
4.16367152,4.494514942,-11.08096409,4.0090909
4.18170902,3.139396906,-11.58853436,5.263652325
4.19974652,2.349310398,-13.350667,-2.991554976
4.21778402,1.310226917,-14.29398251,-6.678625584
4.23582152,0.060453594,-13.67149067,-6.874950409
4.25385948,-0.916380703,-12.48396587,-4.375403404
4.27189745,0.026934769,-9.711481094,0.173579618
4.28993542,2.598307371,-8.868721962,5.024232388
4.30797292,6.529586792,-6.742670536,1.662773132
4.32601042,8.009202957,-5.784989834,1.083376288
