"event","experiment time","system time","system time text"
"START",0.000000000E0,1636391632.804,"2021-11-08 18:13:52.804 UTC+01:00"
"PAUSE",7.117057794E1,1636391703.974,"2021-11-08 18:15:03.974 UTC+01:00"
