"event","experiment time","system time","system time text"
"START",0.000000000E0,1636392208.313,"2021-11-08 18:23:28.313 UTC+01:00"
"PAUSE",7.434941601E1,1636392282.662,"2021-11-08 18:24:42.662 UTC+01:00"
