"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636481624765635E9,"2021-11-09 19:13:44.766 UTC+01:00"
"PAUSE",4.193622566666636E1,1.636481666701086E9,"2021-11-09 19:14:26.701 UTC+01:00"
