"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636481183131962E9,"2021-11-09 19:06:23.132 UTC+01:00"
"PAUSE",4.148694091666584E1,1.636481224618121E9,"2021-11-09 19:07:04.618 UTC+01:00"
