"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636483129284536E9,"2021-11-09 19:38:49.285 UTC+01:00"
"PAUSE",3.756914941666582E1,1.636483166853008E9,"2021-11-09 19:39:26.853 UTC+01:00"
