"event","experiment time","system time","system time text"
"START",0.000000000E0,1636390632.079,"2021-11-08 17:57:12.079 UTC+01:00"
"PAUSE",5.520906456E1,1636390687.288,"2021-11-08 17:58:07.288 UTC+01:00"
