"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.322191665E-2,-9.504072070E-1,-1.884130359E0,-2.458062023E-1
5.325391667E-2,-1.140712380E0,-2.082017660E0,-2.205471843E-1
6.328491669E-2,-1.238499403E0,-2.195306063E0,-1.670605540E-1
7.331591670E-2,-1.266161919E0,-2.361403704E0,-1.231961697E-1
8.334791672E-2,-1.216562033E0,-2.469409943E0,-1.107191816E-1
9.337891673E-2,-1.126459599E0,-2.470680237E0,-1.210107058E-1
1.034099167E-1,-1.027130365E0,-2.405600071E0,-1.557006091E-1
1.134419166E-1,-9.508686066E-1,-2.300681353E0,-2.060157210E-1
1.234729167E-1,-9.173622727E-1,-2.159460068E0,-2.625702024E-1
1.335039167E-1,-9.633782506E-1,-2.017914295E0,-2.602023780E-1
1.435359167E-1,-1.137172103E0,-1.953095436E0,-1.833264232E-1
1.535669167E-1,-1.316780448E0,-1.764687538E0,-2.205364592E-2
1.635989167E-1,-1.452935457E0,-1.589019060E0,1.711281389E-1
1.736299167E-1,-1.530381203E0,-1.544686317E0,3.463939726E-1
1.836609168E-1,-1.543973327E0,-1.573791623E0,4.516204596E-1
1.936929167E-1,-1.492946386E0,-1.603810549E0,4.739449322E-1
2.037239167E-1,-1.395279884E0,-1.612898827E0,4.174801707E-1
2.137549167E-1,-1.275172710E0,-1.625771999E0,3.114469349E-1
2.237869167E-1,-1.141866565E0,-1.638932109E0,1.596317738E-1
2.338179167E-1,-1.019118786E0,-1.639205813E0,-1.620823517E-2
2.438489167E-1,-9.149049520E-1,-1.631380200E0,-2.002535313E-1
2.538809167E-1,-8.325115442E-1,-1.573439956E0,-3.503173292E-1
2.639119168E-1,-7.648491263E-1,-1.494981289E0,-4.426558018E-1
2.739439167E-1,-7.050340176E-1,-1.415591121E0,-4.944660068E-1
2.839749167E-1,-6.389921904E-1,-1.332845449E0,-4.948003590E-1
2.940059167E-1,-5.554019809E-1,-1.296801209E0,-4.544018209E-1
3.040379167E-1,-4.631769061E-1,-1.255383968E0,-3.924956024E-1
3.140689167E-1,-3.752641082E-1,-1.236609459E0,-3.289579153E-1
3.240999167E-1,-2.992231250E-1,-1.197231412E0,-2.855122983E-1
3.341319168E-1,-2.441159040E-1,-1.078780174E0,-2.866747677E-1
3.441629166E-1,-2.238612771E-1,-9.135336876E-1,-3.227811754E-1
3.541939167E-1,-2.445734739E-1,-7.300541401E-1,-4.008775651E-1
3.642259167E-1,-2.946862578E-1,-3.858191967E-1,-5.532218814E-1
3.742569167E-1,-3.263485730E-1,-1.950633526E-1,-6.735053658E-1
3.842879167E-1,-3.526661098E-1,-1.341329068E-1,-7.435716987E-1
3.943199167E-1,-3.740046620E-1,-1.508434415E-1,-7.666650414E-1
4.043509167E-1,-4.000906050E-1,-1.969721466E-1,-7.751964331E-1
4.143819168E-1,-4.193844199E-1,-2.464150637E-1,-7.798401713E-1
4.244139167E-1,-4.240410328E-1,-3.017489314E-1,-7.807388902E-1
4.344449167E-1,-4.057307243E-1,-3.787574470E-1,-7.796797752E-1
4.444769167E-1,-3.592859507E-1,-4.446800947E-1,-7.763855457E-1
4.545079167E-1,-2.928693891E-1,-4.761693180E-1,-7.610273361E-1
4.645389167E-1,-2.178163379E-1,-4.917463660E-1,-7.507811785E-1
