"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.321500000E-3,-7.613168335E-1,3.967798920E0,9.235494690E0
1.227050000E-2,-7.336244202E-1,3.861669617E0,8.967701569E0
2.221850000E-2,-6.212081909E-1,3.741918640E0,8.762628021E0
3.216650000E-2,-5.553451538E-1,3.725003815E0,8.602012024E0
4.211450000E-2,-4.755610657E-1,3.688330078E0,8.643026733E0
5.206250000E-2,-4.526586914E-1,3.579805756E0,8.760083313E0
6.201150000E-2,-3.764671326E-1,3.486549683E0,8.814719696E0
7.195950000E-2,-6.373745728E-1,3.456462250E0,9.179810486E0
8.190750000E-2,-6.433621216E-1,3.669319611E0,8.993747406E0
9.185550000E-2,-6.116281128E-1,3.730542297E0,9.037007446E0
1.018045000E-1,-6.005511475E-1,3.718417511E0,8.988807678E0
1.117525000E-1,-5.373825073E-1,3.657344513E0,8.791517944E0
1.217005000E-1,-5.173242188E-1,3.621269531E0,8.807085571E0
1.316485000E-1,-4.626878357E-1,3.618126068E0,8.926387482E0
1.415965000E-1,-4.032614136E-1,3.644171906E0,9.055568848E0
1.515455000E-1,-3.516188049E-1,3.644770660E0,9.275461578E0
1.614935000E-1,-3.182382202E-1,3.557502136E0,9.498797150E0
1.714415000E-1,-3.041674805E-1,3.418890381E0,9.605674896E0
1.813895000E-1,-3.255729675E-1,3.348985748E0,9.564061432E0
1.913385000E-1,-3.399430847E-1,3.340453491E0,9.473350067E0
2.012865000E-1,-3.484753418E-1,3.356619873E0,9.354796600E0
2.112345000E-1,-3.632945251E-1,3.370540924E0,9.331295471E0
2.211825000E-1,-3.791615295E-1,3.407514038E0,9.349707184E0
2.311305000E-1,-3.963757324E-1,3.465293884E0,9.368268585E0
2.410795000E-1,-4.553530884E-1,3.469185791E0,9.386680298E0
2.510275000E-1,-5.622308350E-1,3.446433105E0,9.426796875E0
2.609755000E-1,-6.616241455E-1,3.464246063E0,9.382189636E0
2.709235000E-1,-5.998027039E-1,3.524271240E0,9.291328583E0
2.808715000E-1,-4.818479919E-1,3.525169373E0,9.133706360E0
2.908205000E-1,-4.366419983E-1,3.541784821E0,9.050928497E0
3.007685000E-1,-3.782633972E-1,3.542533264E0,9.019793243E0
3.107165000E-1,-4.480183411E-1,3.428620148E0,9.000633087E0
3.206645000E-1,-5.188211060E-1,3.537892914E0,9.078171844E0
3.306174167E-1,-4.843927002E-1,3.528612213E0,9.163344727E0
3.405654167E-1,-8.098159790E-1,3.623514862E0,9.253906403E0
3.505134167E-1,-1.737736359E0,4.402345276E0,9.777218170E0
3.604614167E-1,-1.391057281E0,4.019441528E0,9.680968323E0
3.704094167E-1,-1.205742645E0,3.581003265E0,9.384135590E0
3.803584167E-1,-1.321002960E0,3.333418121E0,9.046737213E0
3.903064167E-1,-1.368304596E0,3.281176758E0,8.746611328E0
4.002544167E-1,-1.359023895E0,3.436853027E0,8.567882996E0
4.102024167E-1,-1.333726501E0,3.632945251E0,8.428522797E0
4.201514167E-1,-1.344204712E0,3.828139343E0,8.249644775E0
4.300994167E-1,-1.353934479E0,4.007167053E0,8.058941345E0
4.400474167E-1,-1.442699890E0,4.017196198E0,8.024512939E0
4.499954167E-1,-1.546284485E0,3.836821289E0,7.972870331E0
4.599434167E-1,-1.776356049E0,3.731739807E0,7.940986633E0
4.698924167E-1,-2.123783569E0,3.795656891E0,8.299341431E0
4.798404167E-1,-2.629731445E0,3.555107117E0,8.459508362E0
4.897884167E-1,-3.084485779E0,3.212918701E0,8.289911041E0
4.997364167E-1,-3.224444733E0,2.902464294E0,7.793543243E0
5.096854167E-1,-2.914439392E0,2.875520325E0,7.436535645E0
5.196334167E-1,-2.508633270E0,3.022215271E0,7.166347504E0
5.295814167E-1,-2.254162445E0,3.161575470E0,7.008276215E0
5.395294167E-1,-2.097588043E0,3.240910492E0,7.122339020E0
5.494774167E-1,-2.103575592E0,3.169059906E0,7.490124207E0
5.594264167E-1,-2.135908356E0,2.846181335E0,7.840246124E0
5.693744167E-1,-2.121089172E0,2.499502258E0,7.983947296E0
5.793224167E-1,-2.054627380E0,2.202370148E0,7.765850830E0
5.892704167E-1,-2.042203217E0,1.989512787E0,7.213948517E0
5.992184167E-1,-1.976340179E0,1.919757843E0,6.690187683E0
6.091674167E-1,-1.841919708E0,2.009870453E0,6.129453735E0
6.191154167E-1,-1.769320679E0,2.205064545E0,5.795647888E0
6.290634167E-1,-1.774709473E0,2.298769684E0,5.779182129E0
6.390114167E-1,-1.863624573E0,2.270179138E0,5.978717194E0
6.489604167E-1,-1.963017883E0,2.098935242E0,6.251899109E0
6.589084167E-1,-2.084265747E0,1.821711731E0,6.482719116E0
6.688564167E-1,-2.357447662E0,1.460961914E0,6.755302277E0
6.788044167E-1,-2.545307007E0,1.055155792E0,6.821315002E0
6.887524167E-1,-3.250490570E0,6.221063232E-1,6.434968414E0
6.987014167E-1,-2.858455811E0,3.022215271E-1,6.437812500E0
7.086494167E-1,-2.753224640E0,1.122216339E0,6.419700165E0
