"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
6.053499999E-3,1.145819351E-1,-1.162493788E-2,-3.420673683E-2
1.600250000E-2,6.945361197E-2,-2.099899948E-2,-4.310595617E-2
2.595050000E-2,8.914715610E-3,-1.667262986E-2,-4.476969689E-2
3.589850000E-2,-5.997487158E-2,-4.739219323E-2,-5.407051742E-2
4.584650000E-2,-1.318875551E-1,-1.105192304E-1,-7.947594672E-2
5.579450000E-2,-2.216896117E-1,-1.959955096E-1,-1.071278155E-1
6.574350000E-2,-2.545431852E-1,-2.978065014E-1,-7.958471030E-2
7.569150000E-2,-2.854821980E-1,-3.173346519E-1,-7.398727536E-2
8.563950000E-2,-2.921867967E-1,-3.401062191E-1,-7.391031086E-2
9.558750000E-2,-2.781074643E-1,-3.275318444E-1,-7.254862785E-2
1.055365000E-1,-2.593020201E-1,-2.511838675E-1,-8.025564253E-2
1.154845000E-1,-2.469124794E-1,-1.609490514E-1,-8.983317018E-2
1.254325000E-1,-2.182623148E-1,-7.457148284E-2,-9.279413521E-2
1.353805000E-1,-1.820904613E-1,2.513620630E-2,-8.771947771E-2
1.453285000E-1,-1.411579251E-1,9.656198323E-2,-8.023966849E-2
1.552775000E-1,-1.161945239E-1,1.139327213E-1,-6.444472820E-2
1.652255000E-1,-1.049438864E-1,9.227889031E-2,-5.976046622E-2
1.751735000E-1,-1.112758145E-1,5.792623758E-2,-5.607838184E-2
1.851215000E-1,-1.224908456E-1,3.323294222E-2,-5.165942758E-2
1.950705000E-1,-1.354806721E-1,2.571350895E-2,-5.325439572E-2
2.050185000E-1,-1.428106427E-1,3.109795414E-2,-5.747301131E-2
2.149665000E-1,-1.408739984E-1,3.838276863E-2,-5.755556747E-2
2.249145000E-1,-1.324431002E-1,3.796404973E-2,-5.023445934E-2
2.348625000E-1,-1.193517968E-1,3.769560531E-2,-4.748287797E-2
2.448115000E-1,-1.128894240E-1,1.082876883E-2,-4.119503871E-2
2.547595000E-1,-1.159573942E-1,-3.868179023E-2,-2.911866829E-2
2.647075000E-1,-1.272106320E-1,-7.791355252E-2,-2.392568439E-2
2.746555000E-1,-1.326093972E-1,-7.800782472E-2,-3.409070522E-2
2.846035000E-1,-1.356788725E-1,-5.080590025E-2,-3.712064773E-2
2.945525000E-1,-1.418955028E-1,6.429101340E-4,-4.042350501E-2
3.045005000E-1,-1.598601639E-1,4.008685425E-2,-4.599895328E-2
3.144485000E-1,-1.789907068E-1,6.279376149E-2,-3.535829112E-2
3.243965000E-1,-1.927837580E-1,8.096984029E-2,-2.894326858E-2
3.343494167E-1,-1.950461119E-1,8.604796231E-2,-2.103132196E-3
3.442974167E-1,-1.256917119E-1,-2.322160825E-2,2.486917973E-1
3.542454167E-1,-9.150231630E-2,-1.048975661E-1,3.288438916E-1
3.641934167E-1,-7.708410174E-2,-1.220985204E-1,2.661743164E-1
3.741414167E-1,-4.603776336E-2,-9.392148256E-2,1.974394470E-1
3.840904167E-1,1.192532852E-2,-1.966628619E-2,1.571064740E-1
3.940384167E-1,7.603267580E-2,9.347385168E-2,1.483369619E-1
4.039864167E-1,1.472510397E-1,2.322063744E-1,1.584601402E-1
4.139344167E-1,1.983925104E-1,4.034337699E-1,1.770458221E-1
4.238834167E-1,2.268270552E-1,6.216273308E-1,2.190238237E-1
4.338314167E-1,2.407034487E-1,8.266792893E-1,2.630083561E-1
4.437794167E-1,2.340225577E-1,1.024735689E0,2.873760164E-1
4.537274167E-1,2.125905007E-1,1.221997023E0,3.130006790E-1
4.636754167E-1,1.861922294E-1,1.252911925E0,3.380702138E-1
4.736244167E-1,8.295559138E-2,1.148853421E0,3.796123266E-1
4.835724167E-1,-8.418744057E-2,9.572536349E-1,4.429149926E-1
4.935204167E-1,-2.174610794E-1,7.870933414E-1,4.941273034E-1
5.034684167E-1,-3.229959905E-1,6.544370055E-1,4.906113446E-1
5.134174167E-1,-3.952166736E-1,6.152153015E-1,4.545526803E-1
5.233654167E-1,-4.089594185E-1,6.734298468E-1,4.312207103E-1
5.333134167E-1,-3.707361519E-1,7.726163268E-1,4.573298097E-1
5.432614167E-1,-3.062015772E-1,8.250386715E-1,4.991112053E-1
5.532094167E-1,-2.408936620E-1,8.058990836E-1,5.154417753E-1
5.631584167E-1,-1.655770987E-1,7.305971980E-1,4.918351769E-1
5.731064167E-1,-7.917642593E-2,6.177103519E-1,4.387826025E-1
5.830544167E-1,5.023038480E-3,5.424636006E-1,3.682932556E-1
5.930024167E-1,4.744586349E-2,4.894238710E-1,2.955828309E-1
6.029504167E-1,3.082724288E-2,5.325790048E-1,2.372288108E-1
6.128994167E-1,-1.981223375E-2,6.931247115E-1,2.044410259E-1
6.228474167E-1,-9.650062025E-2,8.749997020E-1,1.801463366E-1
6.327954167E-1,-1.875626147E-1,1.051196337E0,1.601145715E-1
6.427434167E-1,-2.705166042E-1,1.232866883E0,1.382591128E-1
6.526924167E-1,-2.981820405E-1,1.412466526E0,1.175399870E-1
6.626404167E-1,-2.400192320E-1,1.525863886E0,8.118627965E-2
6.725884167E-1,-1.049786061E-1,1.555416107E0,-3.565325588E-2
6.825364167E-1,4.732125998E-2,1.646279454E0,-5.290644169E-1
6.924844167E-1,1.561510712E-1,1.792785525E0,-9.452182055E-1
7.024334167E-1,1.231147498E-1,1.884000182E0,-7.054473162E-1
7.123814167E-1,2.210550010E-4,1.934797287E0,-2.884682119E-1
7.223294167E-1,-1.594464481E-1,2.008972645E0,-1.072012484E-1
7.322774167E-1,-3.551629484E-1,2.101481915E0,-1.183399186E-1
