"event","experiment time","system time","system time text"
"START",0.000000000E0,1636306231.394,"2021-11-07 23:00:31.394 UTC+05:30"
"PAUSE",2.255082598E1,1636306253.944,"2021-11-07 23:00:53.944 UTC+05:30"
