"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636376838477000E9,"2021-11-08 14:07:18.477 UTC+01:00"
"PAUSE",7.984500370835303E1,1.636376918359000E9,"2021-11-08 14:08:38.359 UTC+01:00"
