"event","experiment time","system time","system time text"
"START",0.000000000E0,1636277997.504,"2021-11-07 10:39:57.504 UTC+01:00"
"PAUSE",1.217498146E2,1636278119.254,"2021-11-07 10:41:59.254 UTC+01:00"
