"event","experiment time","system time","system time text"
"START",0.000000000E0,1636297767.063,"2021-11-07 16:09:27.063 UTC+01:00"
"PAUSE",5.034799085E1,1636297817.411,"2021-11-07 16:10:17.411 UTC+01:00"
