"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.680854163E-2,-1.202150956E-1,-7.362222672E-1,7.649298757E-2
4.683754162E-2,-2.284229547E-1,-8.287024498E-1,7.190038264E-2
5.686654162E-2,-3.080173731E-1,-8.587314487E-1,5.731984973E-2
6.689554162E-2,-3.813501000E-1,-8.763299584E-1,-3.956533037E-3
7.692454162E-2,-5.183289647E-1,-9.724556804E-1,-3.375570849E-2
8.695354173E-2,-7.103187442E-1,-1.066487908E0,1.891747490E-2
9.698254173E-2,-8.734282851E-1,-1.270893574E0,3.156908602E-2
1.070115417E-1,-1.024747491E0,-1.537412047E0,4.034999385E-2
1.170395417E-1,-1.178267002E0,-1.805674314E0,1.160439551E-1
1.270685417E-1,-1.241029263E0,-1.871216416E0,3.776130676E-1
1.370975417E-1,-1.256925464E0,-1.709798217E0,6.545996666E-1
1.471265417E-1,-1.195779085E0,-1.371558428E0,8.446902037E-1
1.571555417E-1,-1.046519279E0,-8.893055320E-1,9.351601601E-1
1.671845417E-1,-7.879914641E-1,-3.838409185E-1,9.373189211E-1
1.772135417E-1,-4.439446330E-1,-6.260083616E-2,8.579636216E-1
1.872425417E-1,-5.301342905E-2,-4.237237945E-2,7.324495912E-1
1.972715417E-1,3.172607720E-1,-1.939382106E-1,6.285077929E-1
2.073005417E-1,5.893821120E-1,-3.924400508E-1,5.635678768E-1
2.173295417E-1,6.907050014E-1,-6.006057262E-1,5.305025578E-1
2.273585417E-1,6.224615574E-1,-7.936165929E-1,5.370604992E-1
2.373875417E-1,4.211268127E-1,-9.362621903E-1,5.928118825E-1
2.474165417E-1,1.403042227E-1,-1.072921991E0,6.320277452E-1
2.574455417E-1,-1.504764855E-1,-1.028304458E0,7.375009060E-1
2.674745417E-1,-4.090908766E-1,-8.763449192E-1,8.928485513E-1
2.775035417E-1,-6.392785907E-1,-7.426259518E-1,1.044226050E0
2.875325417E-1,-8.224174380E-1,-5.992596149E-1,1.176259756E0
2.975615417E-1,-9.577614069E-1,-4.282364547E-1,1.297698379E0
3.075905417E-1,-1.041324854E0,-3.547618687E-1,1.410640597E0
3.176185417E-1,-1.053120494E0,-3.822366297E-1,1.496511579E0
3.276475416E-1,-1.019307971E0,1.117775589E-1,1.648749232E0
3.376765416E-1,-1.008219123E0,4.911848009E-1,1.820937514E0
3.477055416E-1,-9.967096448E-1,7.400261164E-1,1.955921888E0
3.577345416E-1,-9.840044975E-1,1.009151816E0,1.992898583E0
3.677635416E-1,-9.221478701E-1,1.129299402E0,1.935505867E0
3.777925416E-1,-7.450622916E-1,1.092566967E0,1.837441802E0
3.878215416E-1,-4.679473639E-1,9.334064722E-1,1.759767771E0
3.978505416E-1,-1.171714813E-1,6.854291558E-1,1.727214932E0
4.078795416E-1,2.599529326E-1,3.532338142E-1,1.754212856E0
4.179085416E-1,5.992636681E-1,4.913730547E-2,1.825876117E0
4.279375416E-1,8.160834312E-1,-3.676537797E-2,1.865059137E0
4.379665416E-1,8.948789239E-1,4.292519018E-2,1.826824665E0
4.479955416E-1,8.652015328E-1,1.942205578E-1,1.730985761E0
4.580245417E-1,7.700728774E-1,3.032914102E-1,1.598386884E0
4.680535417E-1,6.429877281E-1,3.391735554E-1,1.447025180E0
4.780825417E-1,5.009594560E-1,3.471941948E-1,1.286104560E0
4.881105417E-1,3.489734232E-1,2.968853712E-1,1.108252048E0
4.981395417E-1,2.003823519E-1,2.185482234E-1,9.138581753E-1
5.081685417E-1,6.943846494E-2,1.565519273E-1,7.292951345E-1
5.181975417E-1,5.715942942E-3,9.039101005E-2,6.214110255E-1
5.282265417E-1,6.956466474E-3,5.053804815E-2,5.691740513E-1
5.382555417E-1,3.676309809E-2,6.284424663E-2,5.491792560E-1
5.482845417E-1,6.036745757E-2,9.207921475E-2,5.358407497E-1
5.583135417E-1,6.198612601E-2,9.024748951E-2,5.274400711E-1
5.683425417E-1,5.325146019E-2,6.547115743E-2,5.186089277E-1
5.783715417E-1,4.039691389E-2,1.024118904E-2,4.922370017E-1
5.884005417E-1,-9.579040110E-3,-4.240395501E-3,4.543702006E-1
5.984295417E-1,-7.626592368E-2,9.001473337E-2,3.732114434E-1
6.084585417E-1,-1.272800863E-1,2.414012402E-1,2.593585253E-1
6.184875417E-1,-1.469288766E-1,3.980787396E-1,1.387407482E-1
6.285165417E-1,-1.260441840E-1,5.293701291E-1,4.347931221E-2
6.385445417E-1,-7.531202585E-2,5.824956894E-1,-5.103138275E-3
6.485735417E-1,-2.154854126E-2,5.483146906E-1,2.031453885E-2
6.586025417E-1,9.047450498E-3,4.245480299E-1,1.158477142E-1
6.686315417E-1,1.304247417E-2,2.311699837E-1,2.199354023E-1
6.786605417E-1,2.154939808E-3,6.257537752E-2,3.066367507E-1
6.886895417E-1,-3.145917505E-2,5.541962385E-2,3.391753137E-1
6.987185417E-1,-6.860601157E-2,6.736177206E-2,2.921532094E-1
7.087475416E-1,-1.025642604E-1,1.835353300E-2,2.089303434E-1
7.187765416E-1,-1.196862608E-1,-3.373283520E-2,1.373275220E-1
7.288055416E-1,-1.243904084E-1,-7.959476858E-2,7.905142754E-2
7.388345416E-1,-1.336813718E-1,-1.285580397E-1,1.873802021E-2
7.488635416E-1,-1.334905475E-1,-1.491052955E-1,-5.807201564E-2
7.588925416E-1,-9.588378668E-2,-1.199506074E-1,-1.208134294E-1
7.689205416E-1,-4.307534918E-2,-3.851619363E-2,-1.621964276E-1
7.789495416E-1,-2.306302637E-2,5.721272901E-2,-1.777242571E-1
7.889785416E-1,-3.747759759E-2,1.650460958E-1,-1.738296598E-1
7.990075416E-1,-7.277939469E-2,2.633444369E-1,-1.487248391E-1
8.090365417E-1,-1.026497111E-1,2.422882169E-1,-9.525428712E-2
8.190655417E-1,-1.038750261E-1,8.150280267E-2,-6.802179851E-3
8.290945417E-1,-1.252040565E-1,-1.163843274E-1,8.644432575E-2
8.391235417E-1,-1.568780839E-1,-3.323283494E-1,1.268077344E-1
8.491525417E-1,-1.814649701E-1,-4.594816566E-1,1.051793173E-1
8.591815417E-1,-2.128633708E-1,-5.046776533E-1,4.337693006E-2
8.692105417E-1,-2.331177890E-1,-4.671187699E-1,-5.398952216E-2
8.792395417E-1,-2.084486634E-1,-3.419589698E-1,-1.682505757E-1
8.892685417E-1,-1.533449590E-1,-2.209373564E-1,-2.719692886E-1
8.992965417E-1,-8.668790758E-2,-1.720081717E-1,-3.142565489E-1
9.093255417E-1,-3.532608598E-2,-1.834789664E-1,-2.874419689E-1
9.193545417E-1,-1.292357408E-2,-2.129931897E-1,-2.048954219E-1
9.293835417E-1,-3.109835461E-2,-2.267046124E-1,-9.228347987E-2
9.394125417E-1,-7.709034532E-2,-2.147688568E-1,9.997622110E-3
9.494415417E-1,-1.098357439E-1,-1.939278841E-1,5.518622696E-2
9.594712916E-1,-1.210167557E-1,-1.435984075E-1,4.526408762E-2
9.695002916E-1,-1.113021970E-1,-8.196049929E-2,-1.427215803E-2
9.795292916E-1,-1.123176590E-1,8.962482214E-3,-8.323684335E-2
9.895582916E-1,-1.169361174E-1,4.423527420E-2,-1.574263424E-1
9.995872916E-1,-1.044802517E-1,4.807102680E-2,-2.222125232E-1
1.009616292E0,-6.814722717E-2,4.236690328E-2,-2.437822819E-1
1.019644292E0,-3.095271811E-2,4.624126852E-2,-2.046806812E-1
1.029673292E0,-1.126120333E-2,5.006899312E-2,-1.208794862E-1
1.039702292E0,3.143672645E-2,7.975764573E-2,-3.762162104E-2
1.049731292E0,3.244048357E-1,1.706303954E-1,-2.711239504E-3
1.059760292E0,2.374323756E-1,1.058130339E-1,4.395586252E-2
1.069789292E0,9.317329526E-2,-1.151736453E-1,7.182169706E-2
1.079818292E0,3.725036979E-2,-4.597203732E-1,-2.314183488E-2
1.089847292E0,1.043126956E-1,-7.809320092E-1,-1.743691117E-1
1.099876292E0,1.259309053E-1,-7.485474348E-1,-2.568647861E-1
1.109905292E0,9.618457407E-2,-5.498600006E-1,-3.200474977E-1
1.119934292E0,6.596515328E-2,-3.153798580E-1,-3.359332681E-1
1.129962292E0,4.361378774E-2,-8.925568312E-2,-2.734124362E-1
1.139991292E0,4.059988074E-3,5.449349433E-2,-1.714027375E-1
1.150020292E0,-4.147830606E-2,1.015481278E-1,-4.212174192E-2
1.160049292E0,-8.012157679E-2,6.210858002E-2,6.932383031E-2
1.170078292E0,-1.217902750E-1,2.119203284E-2,1.365909576E-1
1.180107292E0,-1.590633392E-1,-3.978556395E-2,1.567300409E-1
1.190136292E0,-1.950367093E-1,-1.190015599E-1,1.524786353E-1
1.200165292E0,-2.323425412E-1,-1.704945713E-1,1.308399141E-1
1.210194292E0,-2.437748909E-1,-1.898066550E-1,1.008047760E-1
1.220223292E0,-2.316127717E-1,-2.068799138E-1,7.064234465E-2
1.230252292E0,-2.347986102E-1,-2.181179076E-1,6.651857495E-2
1.240281292E0,-2.377640456E-1,-2.302137166E-1,1.226207241E-1
1.250309292E0,-2.484340221E-1,-2.030292004E-1,1.775479168E-1
1.260338292E0,-2.721590698E-1,-2.200121880E-1,2.175422013E-1
1.270367292E0,-3.049891293E-1,-2.819103301E-1,2.182314396E-1
1.280396292E0,-3.121564984E-1,-3.013586104E-1,2.009086460E-1
1.290425292E0,-2.908393741E-1,-3.131256104E-1,1.787092090E-1
