"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.170287500E-2,4.621894360E-1,-2.116331905E-1,-7.384988666E-1
2.170787501E-2,2.987850606E-1,-4.213264883E-1,-7.318345904E-1
3.171287500E-2,1.323867142E-1,-7.109711766E-1,-6.943569779E-1
4.171787499E-2,-5.182893574E-2,-9.299908280E-1,-6.826449037E-1
5.172187500E-2,-2.905363739E-1,-1.105287671E0,-6.785886288E-1
6.172687499E-2,-4.762383103E-1,-1.249476194E0,-6.770613194E-1
7.173187501E-2,-5.621400476E-1,-1.315288186E0,-6.198394299E-1
8.173587499E-2,-5.563216209E-1,-1.281514168E0,-5.327559114E-1
9.174087501E-2,-4.780450165E-1,-1.191586018E0,-4.607146382E-1
1.017458750E-1,-3.507104814E-1,-1.085661173E0,-4.045091569E-1
1.117508750E-1,-2.003109455E-1,-9.806709886E-1,-3.806718290E-1
1.217568750E-1,-5.393935740E-2,-9.335277081E-1,-3.672764003E-1
1.317618750E-1,4.595907405E-2,-9.123998284E-1,-3.598302901E-1
1.417668750E-1,1.020995751E-1,-8.993498087E-1,-3.589096367E-1
1.517708750E-1,1.226605177E-1,-9.332001805E-1,-3.762979805E-1
1.617758750E-1,9.549681097E-2,-1.005874157E0,-4.130724967E-1
1.717808750E-1,4.396490753E-2,-1.104272842E0,-4.727289081E-1
1.817848750E-1,2.036203258E-2,-1.163047075E0,-5.465757847E-1
1.917898750E-1,1.181579083E-1,-1.198931694E0,-6.200699806E-1
2.017948750E-1,3.526532352E-1,-1.279374599E0,-6.433345675E-1
2.117998750E-1,6.327713728E-1,-1.265228391E0,-5.734558702E-1
2.218038750E-1,8.432803750E-1,-1.249124289E0,-4.212729335E-1
2.318088750E-1,8.667264581E-1,-1.145746469E0,-2.610101104E-1
2.418138750E-1,8.081805706E-1,-8.907884359E-1,-1.287168115E-1
2.518178750E-1,7.533499002E-1,-5.589581728E-1,-3.914672509E-2
2.618228750E-1,8.184663653E-1,-1.653490812E-1,-1.608289480E-1
2.718278750E-1,9.752078056E-1,-5.055722967E-2,-2.330661267E-1
2.818328750E-1,1.158082128E0,-6.760385633E-2,-1.673622131E-1
2.918368750E-1,1.213719845E0,-9.710168466E-3,5.559975747E-3
3.018418750E-1,1.049254537E0,3.000528552E-2,1.917554140E-1
