"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.221237500E-2,2.051000118E0,9.152000427E0,4.147999763E0
1.723168300E-2,2.144999981E0,9.079999924E0,4.059000015E0
2.225099000E-2,2.815000057E0,8.644000053E0,4.030000210E0
2.727030200E-2,2.838999987E0,8.598999977E0,4.045000076E0
3.228961000E-2,2.608999968E0,8.545999527E0,4.022999763E0
3.730893600E-2,2.236000061E0,8.453000069E0,3.927000046E0
4.232824400E-2,2.055999994E0,8.421999931E0,3.845999956E0
4.734756100E-2,1.930999994E0,8.387999535E0,3.819999933E0
5.236679200E-2,1.746999979E0,8.338000298E0,3.674000025E0
5.738609900E-2,1.794999957E0,8.319000244E0,3.549000025E0
6.240543100E-2,2.220999956E0,8.272999763E0,3.711999893E0
6.742473900E-2,2.000999928E0,8.302000046E0,3.694999933E0
7.244406500E-2,2.042000055E0,8.227999687E0,3.614000082E0
7.746337300E-2,2.118000031E0,8.218000412E0,3.552000046E0
8.248267600E-2,2.151999950E0,8.164999962E0,3.483999968E0
8.750198400E-2,1.942999959E0,8.192000389E0,3.427000046E0
9.252133700E-2,2.298000097E0,8.227999687E0,3.750000000E0
9.754056800E-2,1.899999976E0,8.277999878E0,3.848000050E0
1.025598760E-1,1.856999993E0,8.295000076E0,3.980000019E0
1.075791880E-1,1.967000008E0,8.272999763E0,3.966000080E0
1.125984960E-1,2.125000000E0,8.260999680E0,3.977999926E0
1.176178130E-1,2.352999926E0,8.189000130E0,3.966000080E0
1.226371210E-1,2.611000061E0,8.137000084E0,3.917999983E0
1.276564470E-1,2.809999943E0,8.112999916E0,3.822000027E0
1.326757550E-1,2.924999952E0,8.163000107E0,3.683000088E0
1.376950870E-1,3.660000086E0,7.927999973E0,3.832000017E0
1.427143170E-1,3.967000008E0,7.731999874E0,3.783999920E0
1.477336540E-1,3.918999910E0,7.868000031E0,3.859999895E0
1.527529620E-1,4.026000023E0,7.982999802E0,4.464000225E0
1.577723950E-1,3.773000002E0,8.086000443E0,4.664999962E0
1.627917020E-1,4.428999901E0,7.817999840E0,4.557000160E0
1.678110100E-1,4.491000175E0,7.813000202E0,4.060999870E0
1.728303320E-1,4.460000038E0,8.140999794E0,4.447000027E0
1.778496390E-1,4.145999908E0,8.298999786E0,4.813000202E0
1.828688750E-1,3.717999935E0,8.517000198E0,5.001999855E0
1.878881830E-1,3.657999992E0,8.456999779E0,4.875999928E0
1.929074860E-1,4.186999798E0,8.074000359E0,4.583000183E0
1.979267930E-1,3.967000008E0,8.057999611E0,4.500000000E0
2.029461010E-1,3.757999897E0,7.993000031E0,4.480000019E0
2.079654090E-1,3.609999895E0,7.836999893E0,4.466000080E0
2.129847020E-1,3.375000000E0,7.768000126E0,4.485000134E0
2.180040100E-1,2.865000010E0,7.815999985E0,4.452000141E0
2.230233470E-1,4.125000000E0,7.006999969E0,4.309999943E0
2.280426540E-1,4.263000011E0,6.737999916E0,4.494999886E0
2.330618990E-1,3.890000105E0,6.627999783E0,4.489999771E0
