"event","experiment time","system time","system time text"
"START",0.000000000E0,1636390204.650,"2021-11-08 17:50:04.650 UTC+01:00"
"PAUSE",6.924199081E1,1636390273.892,"2021-11-08 17:51:13.892 UTC+01:00"
