"event","experiment time","system time","system time text"
"START",0.000000000E0,1636296448.300,"2021-11-07 15:47:28.300 UTC+01:00"
"PAUSE",5.156635170E1,1636296499.866,"2021-11-07 15:48:19.866 UTC+01:00"
