"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.081500043E-3,-2.128573608E-1,4.390220490E0,8.829987946E0
1.511250006E-2,-3.406915283E-1,4.352798309E0,9.756710815E0
2.514450008E-2,-2.317181396E-1,4.113446045E0,9.864486694E0
3.517549997E-2,1.492396545E-1,4.130959625E0,8.915759583E0
4.520649998E-2,4.236190796E-1,4.181404724E0,8.360414429E0
5.523750000E-2,6.215075684E-1,4.239034882E0,8.237669678E0
6.526850001E-2,7.032376099E-1,4.490960999E0,8.077502747E0
7.529950002E-2,8.159532166E-1,4.707859955E0,7.909102936E0
8.533050003E-2,7.460485840E-1,4.692591705E0,8.045918427E0
9.536150005E-2,5.616320801E-1,4.362228699E0,8.553213501E0
1.053925001E-1,4.017645264E-1,3.806434479E0,8.827143860E0
1.154235001E-1,3.320095825E-1,3.319048004E0,8.729846191E0
1.254555000E-1,3.589535522E-1,3.004701691E0,8.621920624E0
1.354865000E-1,3.540138245E-1,2.726130981E0,8.257727966E0
1.455175000E-1,6.505471802E-1,2.574795685E0,8.029003601E0
1.555485000E-1,1.054257660E0,2.769690399E0,8.119415588E0
1.655795000E-1,1.319206696E0,2.733316040E0,8.155041504E0
1.756105000E-1,1.200204163E0,2.451901245E0,8.090375977E0
1.856415001E-1,9.693841553E-1,2.376607819E0,8.419541473E0
1.956725001E-1,7.512876892E-1,2.343227234E0,8.724307709E0
2.057035001E-1,7.746391296E-1,2.498304749E0,8.987909546E0
2.157355000E-1,6.942562866E-1,2.165995789E0,9.326355743E0
2.257665000E-1,5.972579956E-1,1.651216278E0,9.089847565E0
2.357975000E-1,7.909552002E-1,1.141675873E0,8.564290466E0
2.458285000E-1,1.193767548E0,6.189628601E-1,8.428223419E0
2.558595000E-1,1.561103668E0,-8.756790161E-2,8.620423737E0
2.658905000E-1,1.838177490E0,-1.070424042E0,8.770561523E0
2.759215001E-1,1.589245148E0,-2.879112854E0,7.661817169E0
2.859525001E-1,1.866618347E0,-4.662204895E0,7.389533386E0
2.959835000E-1,2.647694092E0,-4.656965790E0,8.393645325E0
3.060155000E-1,2.286195831E0,-3.666924591E0,7.763455811E0
3.160465000E-1,1.668430481E0,-2.912194061E0,7.409741364E0
3.260775000E-1,8.589138794E-1,-2.685864716E0,6.812333679E0
3.361085000E-1,1.303788757E-1,-3.833228760E0,7.130272522E0
3.461395000E-1,-4.032614136E-1,-5.261558533E0,6.156397705E0
3.561705000E-1,-8.572673035E-1,-5.889502716E0,5.312303009E0
3.662015001E-1,-1.053509216E0,-6.766379242E0,6.008954315E0
3.762325001E-1,-1.625769196E0,-7.125033417E0,6.140231323E0
3.862635000E-1,-2.476749573E0,-7.111561432E0,6.941515045E0
3.962955000E-1,-3.588188324E0,-7.117399292E0,7.377109222E0
4.063265000E-1,-4.872218170E0,-7.506440277E0,7.149582367E0
4.163575000E-1,-6.111341400E0,-7.561825104E0,7.296576691E0
4.263885000E-1,-6.812932434E0,-7.195237427E0,6.683601379E0
4.364195000E-1,-7.230414276E0,-6.095923462E0,5.464237061E0
4.464505001E-1,-7.779771881E0,-4.880301361E0,5.039719849E0
4.564815001E-1,-7.692802734E0,-4.337380371E0,4.338727570E0
4.665125001E-1,-7.449408875E0,-4.686304779E0,3.123404846E0
4.765445000E-1,-7.481741638E0,-5.842799835E0,2.548450470E0
4.865755000E-1,-7.850874023E0,-7.128176880E0,1.895208893E0
4.966065000E-1,-1.100780914E1,-7.526199188E0,4.062551880E-1
5.066375000E-1,-1.270512955E1,-8.557404785E0,5.263055420E-1
5.166685000E-1,-1.436218369E1,-9.099727020E0,-6.295907593E-1
5.266995000E-1,-1.649943924E1,-9.468709717E0,-1.019230499E0
5.367305001E-1,-1.842518463E1,-7.204069061E0,-8.544232178E-1
5.467615001E-1,-1.826875992E1,-4.799170074E0,-1.905836792E0
5.567935000E-1,-1.861394211E1,-4.163891144E0,-9.321116638E-1
5.668245000E-1,-1.756148071E1,-4.688849487E0,-8.280780029E-1
5.768555000E-1,-1.609243561E1,-5.203928375E0,-1.136736145E0
5.868865000E-1,-1.470556961E1,-5.682034149E0,-1.415007477E0
5.969175000E-1,-1.350192261E1,-6.553222504E0,-1.888023834E0
6.069485000E-1,-1.281380356E1,-7.564818878E0,-1.781295776E0
6.169795000E-1,-1.315075287E1,-8.365354156E0,-1.670526123E0
6.270105001E-1,-1.422761353E1,-8.510701904E0,-1.731150055E0
6.370425000E-1,-1.536270309E1,-7.965685272E0,-1.577719116E0
6.470735000E-1,-1.639510620E1,-6.459517365E0,-1.038091278E0
6.571045000E-1,-1.682471283E1,-5.021308136E0,-8.196954346E-1
6.671355000E-1,-1.705882599E1,-4.421505432E0,-1.204994202E0
6.771665000E-1,-1.701122498E1,-4.409230957E0,-2.070494385E0
6.871975000E-1,-1.650916901E1,-4.820575562E0,-2.677182770E0
6.972285000E-1,-1.548574722E1,-5.402116241E0,-2.970123596E0
7.072605001E-1,-1.445693665E1,-5.763015747E0,-3.197800140E0
7.172915001E-1,-1.356583969E1,-5.784720612E0,-2.859503632E0
7.273225000E-1,-1.258208542E1,-5.705235901E0,-2.167792053E0
7.373535000E-1,-1.167841461E1,-5.957162018E0,-1.359472961E0
7.473845000E-1,-1.111019623E1,-6.301895142E0,-7.111711121E-1
7.574155000E-1,-1.052985306E1,-6.161038055E0,-3.040177917E-1
7.674450000E-1,-9.858499146E0,-5.901627502E0,-2.850073242E-1
7.774770000E-1,-9.385482788E0,-5.977369995E0,-5.014572144E-1
7.875080000E-1,-9.008716278E0,-5.940995636E0,-7.038363647E-1
7.975390001E-1,-8.583300934E0,-5.796546021E0,-7.152127075E-1
8.075700001E-1,-8.516988831E0,-5.881419525E0,-7.444020081E-1
8.176010001E-1,-8.636141052E0,-6.034251709E0,-1.043031006E0
8.276320000E-1,-8.759035492E0,-6.315666504E0,-1.628762970E0
8.376630000E-1,-8.869356079E0,-6.606511688E0,-2.048939209E0
8.476940000E-1,-8.548124084E0,-6.738986206E0,-2.431094513E0
8.577260000E-1,-7.890990601E0,-6.808441772E0,-2.676883392E0
8.677570000E-1,-7.223229218E0,-6.578070831E0,-2.750679932E0
8.777880000E-1,-6.858288116E0,-6.334976349E0,-3.041674805E0
8.878190001E-1,-6.747069397E0,-6.303541718E0,-3.562741241E0
8.978500001E-1,-6.568939819E0,-6.300398254E0,-3.944148102E0
9.078810000E-1,-6.446045380E0,-6.118676147E0,-4.112098846E0
9.179130000E-1,-6.032006378E0,-5.806874542E0,-4.003275146E0
9.279440000E-1,-5.486091614E0,-5.174439697E0,-4.126768341E0
9.379750000E-1,-5.094805298E0,-4.600084076E0,-4.039948883E0
9.480060000E-1,-4.501139832E0,-4.217479706E0,-3.625460815E0
9.580370000E-1,-3.995790710E0,-3.599564667E0,-2.237247620E0
9.680680000E-1,-3.617227936E0,-3.042722626E0,-1.373543701E0
9.780990001E-1,-3.715423737E0,-2.570604401E0,-7.237449646E-1
9.881310000E-1,-4.184099121E0,-2.398162994E0,-9.108558655E-1
9.981620000E-1,-5.348677368E0,-2.381098480E0,-2.038011932E0
1.008193000E0,-6.628216553E0,-3.418141937E0,-8.925938416E-1
1.018224000E0,-7.195836182E0,-3.591780853E0,-8.268804932E-1
1.028255000E0,-7.278314667E0,-2.521506500E0,-3.053649902E-1
1.038286000E0,-7.445516968E0,-1.584305420E0,-5.131329346E-1
1.048317000E0,-7.119045868E0,-1.598376160E0,-1.037342834E0
1.058349000E0,-6.354735260E0,-3.772455139E0,-1.259331207E0
1.068380000E0,-5.532195740E0,-4.098626862E0,-8.343649292E-1
1.078411000E0,-4.821922760E0,-4.904251556E0,-1.312770081E0
1.088442000E0,-3.925736389E0,-4.876110077E0,-5.646258545E-1
1.098473000E0,-3.344495087E0,-4.839885406E0,-2.823129272E-1
1.108504000E0,-2.733166351E0,-4.918322296E0,4.879852295E-2
1.118536000E0,-2.740052032E0,-6.665189667E0,-1.428928528E0
1.128567000E0,-3.238814850E0,-8.439300385E0,-1.457070007E0
1.138598000E0,-3.736679535E0,-9.637857971E0,-2.501448212E0
1.148629000E0,-4.506678314E0,-1.086545517E1,-3.489693146E0
1.158660000E0,-5.376818848E0,-1.067220703E1,-3.475472717E0
1.168691000E0,-5.898783417E0,-1.031025970E1,-2.862796783E0
1.178722000E0,-5.959856415E0,-9.999655609E0,-3.073259125E0
1.188754000E0,-6.151757355E0,-9.616302795E0,-3.153641968E0
1.198785000E0,-5.726042633E0,-1.067804489E1,-6.291416931E-1
1.208816000E0,-5.156327362E0,-9.811347198E0,-1.897005157E0
1.218847000E0,-4.400549011E0,-1.009336075E1,-1.444047089E0
1.228878000E0,-3.662433929E0,-1.083222427E1,-1.914369049E0
