"event","experiment time","system time","system time text"
"START",0.000000000E0,1636472372.047,"2021-11-09 16:39:32.047 UTC+01:00"
"PAUSE",4.822520260E1,1636472420.272,"2021-11-09 16:40:20.272 UTC+01:00"
