"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636482506799774E9,"2021-11-09 19:28:26.800 UTC+01:00"
"PAUSE",4.393231649999507E1,1.636482550732660E9,"2021-11-09 19:29:10.733 UTC+01:00"
