"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.958329174E-2,-1.207991600E0,-2.111791849E0,1.666265428E-1
4.961229174E-2,-1.670456409E0,-1.940400600E0,2.441454306E-2
5.964229174E-2,-2.187067270E0,-1.998335123E0,-1.879934371E-1
6.967129174E-2,-2.683967113E0,-1.810790896E0,-2.976373732E-1
7.970029174E-2,-3.218185902E0,-8.114368916E-1,-2.453798056E-1
8.973029174E-2,-3.719647646E0,-7.636692375E-2,-2.091989070E-1
9.975929174E-2,-4.000073910E0,2.152394056E-1,-3.663188517E-1
1.097882917E-1,-4.012269497E0,1.872786134E-1,-7.264213562E-1
1.198182917E-1,-3.771475792E0,1.002884433E-1,-1.107494593E0
1.298472917E-1,-3.426054001E0,-4.163433239E-2,-1.230879426E0
1.398762917E-1,-3.090056658E0,-4.335491061E-1,-1.223229647E0
1.499062917E-1,-2.725118637E0,-1.169628620E0,-1.275874376E0
1.599352917E-1,-2.295684338E0,-1.915212393E0,-1.329588532E0
1.699642917E-1,-1.955438018E0,-2.749481201E0,-1.312064767E0
1.799942917E-1,-1.880341887E0,-3.488599062E0,-1.216758132E0
1.900232917E-1,-2.014215708E0,-3.777292013E0,-9.787458181E-1
2.000522917E-1,-2.048394918E0,-3.977467060E0,-5.870040655E-1
2.100822917E-1,-1.811036110E0,-3.550489426E0,-1.384600848E-1
2.201112917E-1,-1.259191394E0,-2.581453800E0,1.651120186E-1
2.301402917E-1,-3.502947390E-1,-1.436168909E0,2.426648736E-1
2.401702917E-1,5.384844542E-1,-5.819978714E-1,1.778123826E-1
2.501992917E-1,8.760531545E-1,-5.533784628E-1,-2.008924820E-2
2.602282917E-1,6.786681414E-1,-5.817601681E-1,-1.754259765E-1
2.702582917E-1,7.109779119E-2,-9.951867908E-2,-9.219820052E-2
2.802872917E-1,-6.820008755E-1,9.191620350E-2,1.447203010E-1
2.903162917E-1,-1.343480587E0,9.412609041E-2,4.804807305E-1
3.003462917E-1,-1.693340302E0,1.749357581E-1,7.383462191E-1
3.103752917E-1,-1.691491604E0,3.238285482E-1,8.611738682E-1
3.204052917E-1,-1.505260348E0,7.689604759E-1,9.531630874E-1
3.304342917E-1,-1.450400472E0,1.052794933E0,1.133216977E0
3.404632917E-1,-1.448205233E0,1.415790081E0,1.307787538E0
3.504922917E-1,-1.376333714E0,1.726445436E0,1.353515863E0
3.605222917E-1,-1.223955274E0,1.786179900E0,1.350259304E0
3.705512917E-1,-1.133072853E0,1.688192129E0,1.357966304E0
3.805802917E-1,-1.178926706E0,1.551334143E0,1.382696629E0
3.906102917E-1,-1.350765824E0,1.230161428E0,1.394716263E0
4.006392917E-1,-1.590673447E0,1.049024463E0,1.303466082E0
4.106692917E-1,-1.978383303E0,9.783619642E-1,1.155099154E0
4.206982917E-1,-2.348281384E0,9.848904014E-1,1.041891694E0
4.307272917E-1,-2.503673315E0,1.023018956E0,9.646077752E-1
4.407572917E-1,-2.416890383E0,8.800716400E-1,9.259861112E-1
4.507862917E-1,-2.225019455E0,6.375985146E-1,9.507066607E-1
4.608152917E-1,-1.935554981E0,4.546585679E-2,1.027220607E0
4.708452917E-1,-1.758687258E0,-7.639327049E-1,1.111161828E0
4.808742917E-1,-1.881561041E0,-9.499150515E-1,1.141798615E0
4.909032917E-1,-2.095399141E0,-8.386747837E-1,1.063507795E0
5.009332917E-1,-2.256908178E0,-7.025828362E-1,8.670203090E-1
5.109622917E-1,-2.371256113E0,-4.554265738E-1,7.302494049E-1
5.209912917E-1,-2.476463556E0,-1.830776185E-1,6.769140363E-1
5.310212917E-1,-2.617223024E0,3.711227328E-2,5.037936568E-1
5.410502917E-1,-2.838444233E0,4.590007663E-1,2.500724792E-1
5.510792917E-1,-2.946426392E0,9.573447704E-1,-4.841570277E-3
5.611092917E-1,-2.858462095E0,1.370227814E0,-2.258315980E-1
5.711345418E-1,-2.662422895E0,1.725276709E0,-3.724812567E-1
5.811635418E-1,-2.449332476E0,2.017632484E0,-3.360602558E-1
5.911935418E-1,-2.191844225E0,2.030428410E0,-1.111123860E-1
6.012225418E-1,-1.947992444E0,1.557545185E0,4.528899491E-2
6.112515418E-1,-1.793461204E0,8.201752901E-1,6.037526950E-2
6.212815418E-1,-1.779967070E0,3.910694718E-1,3.051023558E-2
6.313105418E-1,-1.869899988E0,4.500907362E-1,-5.318066478E-2
6.413395418E-1,-1.966175675E0,7.137990594E-1,-1.572814286E-1
6.513695418E-1,-1.985137105E0,1.127999425E0,-9.348752350E-2
6.613985418E-1,-1.799879789E0,1.159949303E0,2.105651051E-1
6.714275418E-1,-1.366631627E0,4.786263406E-1,5.922088623E-1
6.814575418E-1,-1.208188415E0,4.304133058E-1,7.975605726E-1
6.914865418E-1,-1.360221863E0,1.977004647E0,8.247793913E-1
7.015155418E-1,-1.577302694E0,3.375758410E0,5.272325277E-1
7.115455418E-1,-1.678448915E0,4.119496822E0,1.067873389E-1
7.215745418E-1,-1.511052132E0,4.353971481E0,-3.509471416E-1
7.316035418E-1,-1.153413057E0,4.596158981E0,-5.575791597E-1
7.416335418E-1,-6.657018065E-1,4.801825523E0,-8.280367255E-1
7.516625418E-1,-1.874932051E-1,4.546178818E0,-1.103930593E0
7.616915418E-1,2.612042427E-1,4.215314388E0,-1.240052581E0
