"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-5.337082548E-4,-4.511618042E0,5.976172485E0,8.287665710E0
9.495291742E-3,-4.530329132E0,6.272256775E0,8.201594696E0
1.952429174E-2,-4.243076477E0,5.882018280E0,7.855813751E0
2.955429174E-2,-4.322561188E0,6.424939270E0,8.533454590E0
3.958329174E-2,-4.015250244E0,6.599775696E0,7.437284088E0
4.961229174E-2,-3.422782288E0,5.828729095E0,6.831493835E0
5.964229174E-2,-2.850073242E0,5.016518097E0,7.814799042E0
6.967129174E-2,-2.690505066E0,4.721182251E0,9.160650330E0
7.970029174E-2,-3.915557556E0,4.997058563E0,7.223678284E0
8.973029174E-2,-2.319875793E0,5.542673950E0,6.666387177E0
9.975929174E-2,-1.685045929E0,4.971761169E0,9.484277344E0
1.097882917E-1,-1.967658234E0,2.858306122E0,1.132799332E1
1.198182917E-1,-1.830393677E0,1.405128021E0,1.194471085E1
1.298472917E-1,-1.130449219E0,1.544188843E0,1.176403656E1
1.398762917E-1,-2.456391907E-1,2.188449097E0,1.126302841E1
1.499062917E-1,-8.542735291E-1,1.668280792E0,1.188064407E1
1.599352917E-1,-2.000889130E0,1.562899933E0,1.210697342E1
1.699642917E-1,-2.355801086E0,2.139051819E0,1.178319672E1
1.799942917E-1,-2.624043274E0,2.367177429E0,1.269225632E1
1.900232917E-1,-2.611619110E0,1.661544800E0,1.269599854E1
2.000522917E-1,-2.155966644E0,8.842112732E-1,1.273297165E1
2.100822917E-1,-1.633253632E0,5.990542603E-1,1.208706482E1
2.201112917E-1,-6.891668701E-1,7.918533325E-1,9.111253052E0
2.301402917E-1,-8.397537231E-2,6.536906433E-1,7.161707153E0
2.401702917E-1,-2.236349487E-1,9.340576172E-1,6.670578461E0
2.501992917E-1,-3.061134338E-1,1.095571747E0,8.851992188E0
2.602282917E-1,-9.348060608E-1,6.861730957E-1,1.091694809E1
2.702582917E-1,-2.018702087E0,2.389031982E-1,8.530161438E0
2.802872917E-1,-1.907932434E0,1.392105103E-2,7.522606659E0
2.903162917E-1,-1.959724731E0,3.763174438E-1,9.156009979E0
3.003462917E-1,-2.196981354E0,-2.058219910E-1,8.083340607E0
3.103752917E-1,-1.775757294E0,-9.975256348E-1,7.913593597E0
3.204052917E-1,-2.055824890E0,-1.585802307E0,7.032376099E0
3.304342917E-1,-1.539398804E0,-1.543141022E0,6.974895630E0
3.404632917E-1,-1.257684631E0,-8.867559814E-1,7.274422760E0
3.504922917E-1,-1.030008087E0,-1.100960541E0,6.591393127E0
3.605222917E-1,-1.103205872E0,-1.555714874E0,6.814728699E0
3.705512917E-1,-1.805695038E0,-1.290915527E0,7.242838440E0
3.805802917E-1,-2.148182831E0,-1.197809143E0,6.810836792E0
3.906102917E-1,-1.544787598E0,-1.792223053E0,6.602470093E0
4.006392917E-1,-1.056203613E0,-2.468067627E0,7.050338745E0
4.106692917E-1,-5.920188904E-1,-3.805236969E0,5.963748322E0
4.206982917E-1,3.757186890E-2,-3.801943817E0,6.608307953E0
4.307272917E-1,2.435435486E-1,-2.804867249E0,6.568341064E0
4.407572917E-1,3.923341370E-1,-2.191742249E0,7.332052917E0
4.507862917E-1,5.409750366E-1,-2.181713104E0,8.468190308E0
4.608152917E-1,5.698649597E-1,-2.708467712E0,9.373058624E0
4.708452917E-1,4.346960449E-1,-2.603086853E0,9.985584869E0
4.808742917E-1,7.223977661E-1,-2.487976227E0,9.114546204E0
4.909032917E-1,1.656156006E0,-3.352578278E0,7.765551453E0
5.009332917E-1,1.740879822E0,-3.606001282E0,7.935897217E0
5.109622917E-1,2.040706329E0,-4.191733246E0,8.377478943E0
5.209912917E-1,1.974992981E0,-4.214934998E0,7.938591614E0
5.310212917E-1,1.748064880E0,-3.405867462E0,8.029901733E0
5.410502917E-1,2.599344635E0,-4.054468689E0,8.011939087E0
5.510792917E-1,2.775378571E0,-4.557722168E0,8.646020508E0
5.611092917E-1,2.066602478E0,-4.393363953E0,9.756112061E0
5.711345418E-1,1.214873657E0,-4.193828888E0,1.101469482E1
5.811635418E-1,1.683998108E-1,-4.743934937E0,1.099807938E1
5.911935418E-1,-5.852828979E-1,-5.761069794E0,1.062984512E1
6.012225418E-1,-1.455722809E0,-5.579197998E0,1.069271439E1
6.112515418E-1,-1.659598846E0,-5.055437164E0,1.085617447E1
6.212815418E-1,-1.197659454E0,-5.114713898E0,9.835896149E0
6.313105418E-1,-4.085005188E-1,-4.908442841E0,8.046816559E0
6.413395418E-1,-5.536985779E-1,-4.653822327E0,7.328310699E0
6.513695418E-1,-9.833052063E-1,-4.799768829E0,7.109166412E0
6.613985418E-1,-1.324745178E0,-5.213957520E0,7.020850067E0
6.714275418E-1,-2.006427612E0,-5.882317657E0,7.715854797E0
6.814575418E-1,-2.849324799E0,-6.270161133E0,7.561675415E0
6.914865418E-1,-1.718875580E0,-5.413492584E0,3.509152679E0
7.015155418E-1,-1.261875916E0,-5.967191162E0,1.263223114E0
7.115455418E-1,-4.939727783E-1,-6.626719666E0,2.030527496E0
7.215745418E-1,1.442999268E-1,-7.019802246E0,2.124532013E0
7.316035418E-1,-2.664459229E-2,-6.152206421E0,2.298320618E0
7.416335418E-1,7.461982727E-1,-5.692961426E0,2.196681976E0
7.516625418E-1,-4.282594299E-1,-7.017556915E0,3.036136322E0
7.616915418E-1,-1.640139313E0,-6.916666718E0,4.685406647E0
7.717215418E-1,-8.969348145E-1,-6.732399902E0,4.340673523E0
7.817505418E-1,-1.469643860E0,-8.285869446E0,3.592828674E0
7.917795418E-1,-2.325114899E0,-7.716752930E0,1.673220520E0
8.018095418E-1,-2.944377136E0,-6.456224213E0,2.033670959E0
8.118385418E-1,-3.988006897E0,-7.127129059E0,1.891766052E0
8.218675418E-1,-5.251379700E0,-8.168214111E0,2.252366180E0
8.318975418E-1,-4.839286652E0,-7.636370087E0,2.689906311E-1
8.419265418E-1,-5.754184113E0,-7.386838989E0,-4.445755005E-2
8.519555418E-1,-6.753206635E0,-8.103997650E0,5.771997070E-1
8.619845418E-1,-6.719077606E0,-9.675878906E0,1.288819885E-1
8.720145418E-1,-7.098239136E0,-1.106064926E1,-5.963598633E-1
8.820435418E-1,-7.705077209E0,-1.116094070E1,-1.082997894E0
8.920725418E-1,-7.986192627E0,-1.097353043E1,-1.400487671E0
9.021025418E-1,-7.686216431E0,-1.012120285E1,-2.389481049E0
9.121315418E-1,-8.710835724E0,-1.155058044E1,4.406835938E-1
9.221615418E-1,-7.706873474E0,-1.186807022E1,-1.037941589E0
9.321905418E-1,-8.137378235E0,-1.195294373E1,-1.488953705E0
9.422195418E-1,-7.773035889E0,-1.253972351E1,-1.072070618E0
9.522495418E-1,-7.714956665E0,-1.307695633E1,-1.664837952E0
9.622785418E-1,-7.564968567E0,-1.379351624E1,-1.646126862E0
9.723075418E-1,-7.636519775E0,-1.489971588E1,-2.515518951E0
9.823365418E-1,-8.144263916E0,-1.569441330E1,-3.267704773E0
9.923665418E-1,-8.498876495E0,-1.596145798E1,-3.227887573E0
1.002395542E0,-8.867559814E0,-1.640812912E1,-3.256478119E0
1.012424542E0,-9.559570770E0,-1.674822189E1,-3.452420654E0
1.022454542E0,-1.022448807E1,-1.683085007E1,-3.258424072E0
1.032483542E0,-1.089404572E1,-1.661948959E1,-3.142565002E0
1.042512542E0,-1.149729126E1,-1.550385956E1,-2.905458069E0
1.052542542E0,-1.153142029E1,-1.401879776E1,-2.513722687E0
1.062571542E0,-1.099748062E1,-1.274853928E1,-2.101479950E0
1.072600542E0,-1.035696259E1,-1.181597855E1,-1.721120911E0
1.082630542E0,-9.646390228E0,-1.091889404E1,-1.365909576E0
1.092659542E0,-9.701026611E0,-1.017763550E1,-1.646575928E0
1.102688542E0,-1.045650558E1,-9.365274811E0,-2.106419678E0
