"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636480783802156E9,"2021-11-09 18:59:43.802 UTC+01:00"
"PAUSE",4.095082133333199E1,1.636480824753232E9,"2021-11-09 19:00:24.753 UTC+01:00"
