"event","experiment time","system time","system time text"
"START",0.000000000E0,1636469127.228,"2021-11-09 15:45:27.228 UTC+01:00"
"PAUSE",4.626038558E1,1636469173.488,"2021-11-09 15:46:13.488 UTC+01:00"
