"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636392841356391E9,"2021-11-08 18:34:01.356 UTC+01:00"
"PAUSE",7.552925829170272E1,1.636392916886147E9,"2021-11-08 18:35:16.886 UTC+01:00"
