"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.097010900E-2,-1.418046474E0,4.374079704E0,8.097909927E0
3.344245300E-2,-1.420439363E0,4.419543266E0,8.181658745E0
3.591479700E-2,-1.398604870E0,4.441078663E0,8.105088234E0
3.838714000E-2,-1.377069473E0,4.465006828E0,8.100302696E0
4.085318200E-2,-1.312463164E0,4.450650215E0,8.042575836E0
4.331922400E-2,-1.266999602E0,4.486841679E0,8.042575836E0
4.578526500E-2,-1.214357495E0,4.465006828E0,8.016255379E0
4.825130700E-2,-1.180858016E0,4.445864677E0,7.973184109E0
5.071734900E-2,-1.123131156E0,4.455435753E0,7.970791340E0
5.318339000E-2,-1.087238789E0,4.462614059E0,7.946863174E0
5.564943200E-2,-1.022632599E0,4.476971149E0,7.920542240E0
5.811547400E-2,-1.027418256E0,4.508377075E0,7.934898853E0
6.058151500E-2,-1.032203913E0,4.505984306E0,7.913363457E0
6.304755700E-2,-1.020239711E0,4.517948151E0,7.956434250E0
6.551359900E-2,-1.003489971E0,4.515555382E0,7.968398571E0
6.798172400E-2,-1.015454054E0,4.510769844E0,7.934898853E0
7.044672400E-2,-1.087238789E0,4.570590496E0,7.958827019E0
7.291172400E-2,-1.103988528E0,4.570590496E0,8.001897812E0
7.537776500E-2,-1.048953652E0,4.568197727E0,8.073682785E0
7.784380700E-2,-1.072881818E0,4.568197727E0,8.088039398E0
8.030984900E-2,-1.140179992E0,4.608875751E0,8.076075554E0
8.277589000E-2,-1.171286702E0,4.611268520E0,8.124231339E0
8.524193200E-2,-1.176072359E0,4.628017902E0,8.109873772E0
8.770797400E-2,-1.190429211E0,4.606482506E0,8.150551796E0
9.017401500E-2,-1.207179070E0,4.678267479E0,8.162516594E0
9.264005700E-2,-1.262213945E0,4.699802876E0,8.205587387E0
9.510609900E-2,-1.345962763E0,4.702195644E0,8.155337334E0
9.757214000E-2,-1.326820135E0,4.764708042E0,8.176873207E0
1.000381820E-1,-1.295713425E0,4.788636208E0,8.234300613E0
1.025042240E-1,-1.300499082E0,4.783850670E0,8.203194618E0
1.049702650E-1,-1.266999602E0,4.745266438E0,8.174480438E0
1.074363070E-1,-1.240678549E0,4.747659206E0,8.207980156E0
1.099023490E-1,-1.211964726E0,4.762315273E0,8.227122307E0
1.123683900E-1,-1.171286702E0,4.728516579E0,8.210372925E0
1.148344320E-1,-1.195214868E0,4.745266438E0,8.229515076E0
1.173004740E-1,-1.118345499E0,4.735694885E0,8.205587387E0
1.197665150E-1,-1.072881818E0,4.702195644E0,8.181658745E0
1.222325570E-1,-1.060917735E0,4.697410107E0,8.174480438E0
1.246985990E-1,-1.029811025E0,4.742873669E0,8.124231339E0
1.271646400E-1,-1.008275628E0,4.697410107E0,8.112266541E0
1.296306820E-1,-9.747761488E-1,4.697410107E0,8.148159027E0
1.320967240E-1,-9.723833203E-1,4.699802876E0,8.097909927E0
1.345627650E-1,-1.039382339E0,4.678267479E0,8.037790298E0
1.370288070E-1,-1.051346421E0,4.675874710E0,7.932506084E0
1.394948490E-1,-1.123131156E0,4.738088131E0,7.937291622E0
1.419608900E-1,-1.166501045E0,4.721338272E0,7.858328819E0
1.444269320E-1,-1.207179070E0,4.774279594E0,7.824829102E0
1.468929740E-1,-1.274178028E0,4.762315273E0,7.915756226E0
1.493590150E-1,-1.307677627E0,4.788636208E0,7.922935009E0
1.518250570E-1,-1.357926846E0,4.824528694E0,7.903792381E0
1.542910990E-1,-1.115952611E0,4.544269085E0,8.222336769E0
1.567571400E-1,-8.694919348E-1,4.165605068E0,8.663214684E0
1.592231820E-1,-1.166501045E0,4.335794449E0,8.236693382E0
1.616892240E-1,-1.247856975E0,4.357329845E0,8.162516594E0
1.641552650E-1,-1.381855130E0,4.407579422E0,8.215158463E0
1.666213070E-1,-1.676770449E0,4.661517620E0,8.088039398E0
1.690873490E-1,-1.837089539E0,4.934598446E0,7.994719505E0
1.715533900E-1,-1.889731646E0,5.109573841E0,8.021040916E0
1.740194320E-1,-1.877767563E0,5.210072041E0,8.078468323E0
1.764854740E-1,-1.829911113E0,5.195715427E0,8.145766258E0
1.789515150E-1,-1.779661894E0,5.176572800E0,8.191229820E0
1.814175570E-1,-1.669592023E0,5.056931496E0,8.255836487E0
1.838835990E-1,-1.587936878E0,4.956133842E0,8.289336205E0
1.863496400E-1,-1.532902002E0,4.824528694E0,8.277371407E0
1.888156820E-1,-1.504188180E0,4.642374992E0,8.382954597E0
1.912817240E-1,-1.499402523E0,4.520340919E0,8.306085587E0
1.937477650E-1,-1.482652783E0,4.378865242E0,8.289336205E0
1.962138070E-1,-1.465902925E0,4.290330887E0,8.426025391E0
1.986798490E-1,-1.463510156E0,4.182354927E0,8.521739006E0
2.011458900E-1,-1.434796333E0,4.091427803E0,8.560024261E0
2.036119320E-1,-1.398604870E0,4.067499161E0,8.689535141E0
2.060779740E-1,-1.348355532E0,4.007678986E0,8.792427063E0
2.085440150E-1,-1.305284739E0,4.012464523E0,8.895617485E0
2.110100570E-1,-1.259821177E0,3.998107433E0,8.986544609E0
2.134760990E-1,-1.195214868E0,3.957429647E0,9.003293991E0
2.159421400E-1,-1.130309582E0,3.967000723E0,8.948259354E0
2.184081820E-1,-1.082453132E0,3.918845177E0,8.986544609E0
2.208742240E-1,-1.025025368E0,3.820739508E0,9.039186478E0
2.233402650E-1,-1.041775107E0,3.787240028E0,8.962615967E0
2.258063070E-1,-1.022632599E0,3.780061483E0,9.034400940E0
2.282723490E-1,-9.508479238E-1,3.703491211E0,9.060722351E0
2.307383900E-1,-9.652048349E-1,3.679263830E0,8.969795227E0
2.332044320E-1,-8.982058167E-1,3.588336706E0,8.876175880E0
2.356704740E-1,-8.958129883E-1,3.583550930E0,8.931509972E0
2.381365150E-1,-8.718847632E-1,3.605086327E0,8.996115685E0
2.406025570E-1,-8.694919348E-1,3.643371582E0,8.890532494E0
2.430685990E-1,-8.838488460E-1,3.629014730E0,8.857032776E0
2.455346400E-1,-8.476574421E-1,3.617050648E0,8.787641525E0
2.480006820E-1,-8.285148144E-1,3.619443417E0,8.718249321E0
2.504667240E-1,-8.476574421E-1,3.660121441E0,8.644071579E0
2.529327650E-1,-8.548358679E-1,3.717848301E0,8.531310081E0
2.553988070E-1,-8.309076428E-1,3.753740549E0,8.382954597E0
2.578648490E-1,-7.998009920E-1,3.765704632E0,8.248658180E0
2.603308900E-1,-8.380861282E-1,3.806382656E0,8.119445801E0
2.627969320E-1,-8.814560175E-1,3.849453449E0,8.138587952E0
2.652629740E-1,-8.862416744E-1,3.854238987E0,8.100302696E0
2.677290150E-1,-9.221340418E-1,3.887738705E0,7.977969646E0
2.701950570E-1,-1.017846942E0,3.930809498E0,7.970791340E0
2.726610990E-1,-1.077667475E0,3.942773581E0,7.999505043E0
2.751271400E-1,-1.125523925E0,4.007678986E0,8.037790298E0
2.775931820E-1,-1.159322619E0,4.031607151E0,8.004290581E0
2.800592240E-1,-1.243071318E0,4.041178226E0,8.068897247E0
2.825252650E-1,-1.307677627E0,4.050749779E0,8.040183067E0
2.849913070E-1,-1.331605792E0,4.048357010E0,8.105088234E0
2.874573490E-1,-1.418046474E0,4.086641788E0,8.129016876E0
2.899233900E-1,-1.451546073E0,4.067499161E0,8.212765694E0
2.923894320E-1,-1.535294771E0,4.065106392E0,8.279764175E0
2.948554740E-1,-1.575972795E0,4.053142548E0,8.359026909E0
2.973215150E-1,-1.633400559E0,4.002892971E0,8.442775726E0
2.997875570E-1,-1.707877159E0,3.995714664E0,8.567202568E0
3.022535990E-1,-1.712662816E0,3.983750582E0,8.727820396E0
3.047196400E-1,-1.734198213E0,3.926023722E0,8.775676727E0
3.071856820E-1,-1.765304923E0,3.837489367E0,8.861818314E0
3.096517240E-1,-1.815554142E0,3.792025566E0,8.981759071E0
3.121177650E-1,-1.779661894E0,3.811168194E0,9.051150322E0
3.145838070E-1,-1.805982947E0,3.777668715E0,9.087042809E0
