"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.537776500E-2,-2.837514579E-1,-5.312849581E-2,1.912093312E-1
7.784380700E-2,-2.869471312E-1,-5.312849581E-2,2.018616647E-1
8.030984900E-2,-2.944037914E-1,-5.206326395E-2,2.050573528E-1
8.277589000E-2,-2.997299433E-1,-4.034570232E-2,2.167749256E-1
8.524193200E-2,-2.997299433E-1,-3.075860441E-2,2.284924835E-1
8.770797400E-2,-3.007951677E-1,-1.797580719E-2,2.423405200E-1
9.017401500E-2,-2.997299433E-1,3.328853287E-3,2.583190203E-1
9.264005700E-2,-2.986647189E-1,2.250304818E-2,2.796236575E-1
9.510609900E-2,-2.944037914E-1,4.593817517E-2,2.966673970E-1
9.757214000E-2,-2.901428342E-1,7.256899774E-2,3.190372884E-1
1.000381820E-1,-2.826862037E-1,9.919982404E-2,3.424724042E-1
1.025042240E-1,-2.741643488E-1,1.332872808E-1,3.627118468E-1
1.049702650E-1,-2.677729428E-1,1.641790420E-1,3.882774413E-1
1.074363070E-1,-2.592510879E-1,1.961360276E-1,4.127778113E-1
1.099023490E-1,-2.485987544E-1,2.248973250E-1,4.340824485E-1
1.123683900E-1,-2.390116602E-1,2.568543255E-1,4.575175941E-1
1.148344320E-1,-2.283593267E-1,2.877460718E-1,4.777570069E-1
1.173004740E-1,-2.166417688E-1,3.238308430E-1,4.948007464E-1
1.197665150E-1,-2.113156021E-1,3.621792197E-1,5.129097104E-1
1.222325570E-1,-2.006632686E-1,3.983971477E-1,5.320838690E-1
1.246985990E-1,-1.921414137E-1,4.303541481E-1,5.480623841E-1
1.271646400E-1,-1.804238409E-1,4.697677493E-1,5.640408993E-1
1.296306820E-1,-1.729672104E-1,5.059856772E-1,5.757584572E-1
1.320967240E-1,-1.729672104E-1,5.422036052E-1,5.864107609E-1
1.345627650E-1,-1.687062830E-1,5.805519819E-1,6.002588272E-1
1.370288070E-1,-1.580539495E-1,6.263570189E-1,6.141068339E-1
1.394948490E-1,-1.516625583E-1,6.785534620E-1,6.236939430E-1
1.419608900E-1,-1.452711523E-1,7.296846509E-1,6.396724582E-1
1.444269320E-1,-1.388797611E-1,7.840114832E-1,6.588466167E-1
1.468929740E-1,-1.335535944E-1,8.383383751E-1,6.737598777E-1
1.493590150E-1,-1.356840581E-1,8.777520061E-1,6.908035874E-1
1.518250570E-1,-1.367492825E-1,9.191629291E-1,7.174344659E-1
1.542910990E-1,-1.431406885E-1,9.468590021E-1,7.355434299E-1
1.567571400E-1,-1.569887102E-1,9.202281833E-1,7.472609878E-1
1.592231820E-1,-1.846847683E-1,8.798824549E-1,7.536523938E-1
1.616892240E-1,-2.134460658E-1,8.734911084E-1,7.643046975E-1
1.641552650E-1,-2.411421239E-1,8.756215572E-1,7.769543529E-1
1.666213070E-1,-2.688381970E-1,8.862738609E-1,7.961285114E-1
1.690873490E-1,-2.922733128E-1,9.010539651E-1,8.195636868E-1
1.715533900E-1,-3.125127256E-1,9.138367772E-1,8.536511064E-1
1.740194320E-1,-3.252955377E-1,9.276847839E-1,8.919994831E-1
1.764854740E-1,-3.348826170E-1,9.415328503E-1,9.324783683E-1
1.789515150E-1,-3.391435742E-1,9.660332203E-1,9.708267450E-1
1.814175570E-1,-3.359478712E-1,9.915987849E-1,1.009175181E0
1.838835990E-1,-3.306216896E-1,1.025686264E0,1.046458244E0
1.863496400E-1,-3.199693561E-1,1.062969446E0,1.079480529E0
1.888156820E-1,-3.125127256E-1,1.097056866E0,1.109307051E0
1.912817240E-1,-3.039908707E-1,1.129013896E0,1.132742167E0
1.937477650E-1,-2.933385372E-1,1.165231824E0,1.148720622E0
1.962138070E-1,-2.858819067E-1,1.197188735E0,1.167894840E0
1.986798490E-1,-2.762948275E-1,1.221689105E0,1.180677652E0
2.011458900E-1,-2.635120153E-1,1.244058967E0,1.192395210E0
2.036119320E-1,-2.485987544E-1,1.263233185E0,1.201982260E0
2.060779740E-1,-2.379464209E-1,1.269624591E0,1.212634683E0
2.085440150E-1,-2.187722325E-1,1.271755099E0,1.224352241E0
2.110100570E-1,-2.017285079E-1,1.270689845E0,1.237135053E0
2.134760990E-1,-1.814890802E-1,1.257907033E0,1.250983000E0
2.159421400E-1,-1.655105799E-1,1.245124221E0,1.256309152E0
2.184081820E-1,-1.505973190E-1,1.237667561E0,1.255244017E0
2.208742240E-1,-1.346188188E-1,1.223819613E0,1.252048254E0
2.233402650E-1,-1.197055578E-1,1.205710649E0,1.245656848E0
2.258063070E-1,-1.069227681E-1,1.189732075E0,1.237135053E0
2.282723490E-1,-9.307473898E-2,1.163101315E0,1.228613138E0
2.307383900E-1,-8.029194176E-2,1.135405302E0,1.221156478E0
2.332044320E-1,-6.750914454E-2,1.108774424E0,1.212634683E0
2.356704740E-1,-5.685681105E-2,1.076817393E0,1.204112768E0
2.381365150E-1,-4.087831825E-2,1.043795228E0,1.194525719E0
2.406025570E-1,-3.129122034E-2,1.013968706E0,1.183873296E0
2.430685990E-1,-1.957365684E-2,9.830769300E-1,1.176416755E0
2.455346400E-1,-7.856093347E-3,9.596418142E-1,1.165764332E0
2.480006820E-1,-1.464695437E-3,9.372718930E-1,1.154046774E0
2.504667240E-1,5.991935730E-3,9.191629291E-1,1.141264081E0
2.529327650E-1,1.238333434E-2,9.085106254E-1,1.131676912E0
2.553988070E-1,1.770949923E-2,9.095758200E-1,1.119959354E0
2.578648490E-1,1.983996481E-2,9.180977345E-1,1.107176542E0
2.603308900E-1,1.983996481E-2,9.287500381E-1,1.091198087E0
2.627969320E-1,2.197043039E-2,9.479242563E-1,1.078415275E0
2.652629740E-1,1.983996481E-2,9.702941179E-1,1.068828225E0
2.677290150E-1,1.877473295E-2,9.937292337E-1,1.059241056E0
2.701950570E-1,1.557903271E-2,1.027816772E0,1.050719261E0
2.726610990E-1,1.770949923E-2,1.065099835E0,1.047523499E0
2.751271400E-1,1.451379992E-2,1.093861103E0,1.050719261E0
2.775931820E-1,1.025286783E-2,1.124752879E0,1.052849650E0
2.800592240E-1,8.122402243E-3,1.155644655E0,1.058175802E0
2.825252650E-1,7.057168987E-3,1.188666940E0,1.064567208E0
2.849913070E-1,8.122402243E-3,1.231276274E0,1.075219631E0
2.874573490E-1,1.731003635E-3,1.268559337E0,1.088002324E0
2.899233900E-1,-3.994623839E-4,1.300516367E0,1.100785136E0
2.923894320E-1,6.657706108E-4,1.331408143E0,1.115698457E0
2.948554740E-1,-2.529928461E-3,1.360169411E0,1.130611658E0
2.973215150E-1,-3.994623839E-4,1.387865424E0,1.146590233E0
2.997875570E-1,-1.464695437E-3,1.405974388E0,1.160438180E0
3.022535990E-1,-3.595161485E-3,1.420887709E0,1.173220992E0
3.047196400E-1,-1.464695437E-3,1.431540012E0,1.180677652E0
3.071856820E-1,1.731003635E-3,1.434735775E0,1.189199567E0
3.096517240E-1,2.796236658E-3,1.431540012E0,1.196656108E0
3.121177650E-1,7.057168987E-3,1.428344369E0,1.203047514E0
3.145838070E-1,1.131810062E-2,1.419822454E0,1.207308531E0
3.170498490E-1,1.770949923E-2,1.405974388E0,1.207308531E0
3.195158900E-1,2.197043039E-2,1.391061187E0,1.199851871E0
3.219819320E-1,2.729659714E-2,1.378278375E0,1.194525719E0
3.244479740E-1,2.836182900E-2,1.364430308E0,1.188134313E0
3.269140150E-1,3.155753016E-2,1.346321344E0,1.173220992E0
3.293800570E-1,3.049229458E-2,1.322886229E0,1.160438180E0
3.318460990E-1,2.942706272E-2,1.298385859E0,1.144459724E0
3.343121400E-1,3.155753016E-2,1.271755099E0,1.125285506E0
