"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636282422881358E9,"2021-11-07 11:53:42.881 UTC+01:00"
"PAUSE",2.756802308332408E1,1.636282450449716E9,"2021-11-07 11:54:10.450 UTC+01:00"
