"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636370216017000E9,"2021-11-08 12:16:56.017 UTC+01:00"
"PAUSE",9.217255545832450E1,1.636370308189000E9,"2021-11-08 12:18:28.189 UTC+01:00"
