"event","experiment time","system time","system time text"
"START",0.000000000E0,1636277434.700,"2021-11-07 10:30:34.700 UTC+01:00"
"PAUSE",1.164006122E2,1636277551.100,"2021-11-07 10:32:31.100 UTC+01:00"
