"event","experiment time","system time","system time text"
"START",0.000000000E0,1636036990.293,"2021-11-04 15:43:10.293 UTC+01:00"
"PAUSE",7.943227513E1,1636037069.726,"2021-11-04 15:44:29.726 UTC+01:00"
