"event","experiment time","system time","system time text"
"START",0.000000000E0,1636488746.519,"2021-11-09 21:12:26.519 UTC+01:00"
"PAUSE",4.506188800E1,1636488791.581,"2021-11-09 21:13:11.581 UTC+01:00"
