"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636482777254397E9,"2021-11-09 19:32:57.254 UTC+01:00"
"PAUSE",4.493144083325751E1,1.636482822186363E9,"2021-11-09 19:33:42.186 UTC+01:00"
