"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.155891800E-2,-4.538586140E0,3.837788343E0,7.027122021E0
2.402308500E-2,-4.452444553E0,4.079762459E0,6.945466995E0
2.648730400E-2,-4.385445595E0,4.178167343E0,6.816254616E0
2.895147000E-2,-4.466801643E0,4.180560112E0,6.773183823E0
3.141563700E-2,-4.466801643E0,4.192524433E0,6.761219501E0
3.387980400E-2,-4.426123619E0,4.221238136E0,6.669992924E0
3.634397000E-2,-4.406980991E0,4.242773533E0,6.538387775E0
3.880813700E-2,-4.402195454E0,4.285844326E0,6.500102520E0
4.127230400E-2,-4.387838364E0,4.223630905E0,6.480959892E0
4.373647000E-2,-4.330111504E0,4.156332970E0,6.394519329E0
4.620058500E-2,-4.325325966E0,4.113262177E0,6.473482609E0
4.866475200E-2,-4.260719776E0,3.967299938E0,6.435197353E0
5.112897000E-2,-4.346861362E0,3.430709362E0,6.559923172E0
5.359313700E-2,-4.409373760E0,2.529811859E0,6.674778938E0
5.665485600E-2,-3.827319860E0,2.798106909E0,6.732206345E0
5.911902200E-2,-3.352942705E0,3.195913792E0,6.792325974E0
6.158313700E-2,-3.223431110E0,3.315554857E0,6.813861370E0
6.404735600E-2,-3.077469110E0,3.337090254E0,6.833003998E0
6.651147000E-2,-2.947957516E0,3.457030535E0,6.787540436E0
6.897563700E-2,-2.861815929E0,3.540779352E0,6.739385128E0
7.143985600E-2,-2.854637384E0,3.653541088E0,6.770790577E0
7.390402200E-2,-2.916850805E0,3.679862022E0,6.794719219E0
7.636813700E-2,-3.094218731E0,3.593421459E0,6.787540436E0
7.883230400E-2,-3.726522207E0,3.238984585E0,6.696314335E0
8.129652200E-2,-3.911068678E0,2.975475073E0,6.437590122E0
8.376068900E-2,-3.185146093E0,3.243770123E0,6.361020088E0
8.672219900E-2,-2.770888567E0,3.394817114E0,6.387341022E0
8.918641800E-2,-2.545664072E0,3.368496180E0,6.353841305E0
9.165058500E-2,-2.337189436E0,3.274876833E0,6.454339981E0
9.411475200E-2,-2.207977057E0,3.188735247E0,6.543173313E0
9.657891800E-2,-2.147857428E0,3.006581545E0,6.500102520E0
9.904308500E-2,-2.092822552E0,2.802892685E0,6.564708710E0
1.015072520E-1,-2.030609131E0,2.776571512E0,6.497709751E0
1.039714180E-1,-2.028216362E0,2.798106909E0,6.665207386E0
1.064355850E-1,-1.992323995E0,2.759821892E0,6.821040154E0
1.088997520E-1,-2.059323072E0,2.711965322E0,6.983751774E0
1.113639180E-1,-2.116750717E0,2.697608471E0,7.230511665E0
1.138280850E-1,-2.188535452E0,2.666501760E0,7.486843109E0
1.168523560E-1,-2.308475733E0,2.548954248E0,7.697710514E0
1.193165220E-1,-2.318047047E0,2.386242390E0,7.949255943E0
1.217806890E-1,-2.260619164E0,2.213660002E0,8.210372925E0
1.242448560E-1,-2.284547329E0,2.050948143E0,8.346763611E0
1.267089700E-1,-2.260619164E0,1.911865234E0,8.540881157E0
1.291731890E-1,-2.176571369E0,1.749153376E0,8.701499939E0
1.316373560E-1,-2.119143486E0,1.732104540E0,8.830712318E0
1.341015220E-1,-2.186142683E0,2.009970903E0,8.976973534E0
1.365656890E-1,-2.248655081E0,2.304886341E0,8.668000221E0
1.390298560E-1,-2.011466503E0,2.053340912E0,8.052146912E0
1.414940220E-1,-1.632802367E0,1.926222205E0,7.613961697E0
1.439581890E-1,-1.216152072E0,1.797009826E0,7.225726128E0
1.469453240E-1,-9.191430211E-1,1.703390598E0,6.947859764E0
