"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
9.223282700E-2,-4.203618765E-1,-1.159985811E-1,6.704502553E-2
9.723482700E-2,-4.182333946E-1,-1.085490882E-1,3.937556222E-2
1.022368050E-1,-4.267471433E-1,-1.383469254E-1,2.341246046E-2
1.072388050E-1,-4.618659616E-1,-1.745299995E-1,2.021984011E-2
1.122408080E-1,-5.108194947E-1,-1.958140880E-1,1.596310176E-2
1.172428080E-1,-5.480666757E-1,-1.926214695E-1,1.170623023E-2
1.222447870E-1,-5.725433826E-1,-1.798509806E-1,1.064117881E-3
1.272468640E-1,-5.916992426E-1,-1.692088693E-1,-1.702721976E-2
1.322488860E-1,-6.012771130E-1,-1.564383954E-1,-3.724719211E-2
1.372508860E-1,-6.034054756E-1,-1.383469254E-1,-5.321029201E-2
1.422528860E-1,-5.916992426E-1,-1.202553213E-1,-7.343026251E-2
1.472549090E-1,-5.757361650E-1,-9.365023673E-2,-9.365023673E-2
1.522569090E-1,-5.576445460E-1,-7.236601412E-2,-1.096133366E-1
1.572588980E-1,-5.246542692E-1,-5.001767352E-2,-1.170626953E-1
1.622608980E-1,-4.820859134E-1,-3.405457363E-2,-1.234479398E-1
1.672628980E-1,-4.437743425E-1,-2.660508081E-2,-1.223838180E-1
1.722648910E-1,-3.990776539E-1,-2.873358317E-2,-1.191911995E-1
1.772669680E-1,-3.533167243E-1,-3.086195141E-2,-1.138700768E-1
1.822688710E-1,-3.054274321E-1,-3.405457363E-2,-1.117417067E-1
1.872709480E-1,-2.543455064E-1,-3.618294001E-2,-1.064207181E-1
1.922729510E-1,-2.075203210E-1,-4.150406271E-2,-1.000354812E-1
1.972749510E-1,-1.617595106E-1,-5.640291423E-2,-9.471435845E-2
2.022769450E-1,-1.213195696E-1,-8.194387704E-2,-9.258598834E-2
2.072789450E-1,-8.939336985E-2,-1.064207181E-1,-9.258598834E-2
2.122809450E-1,-5.640291423E-2,-1.234479398E-1,-9.045761824E-2
2.172829350E-1,-2.447671071E-2,-1.404752880E-1,-8.620074391E-2
2.222849350E-1,5.320989527E-3,-1.479247808E-1,-7.981550694E-2
2.272870160E-1,2.873358317E-2,-1.500531584E-1,-7.130176574E-2
2.322890160E-1,4.895342141E-2,-1.564383954E-1,-5.959553272E-2
2.372910260E-1,6.704502553E-2,-1.702731252E-1,-4.576080292E-2
2.422930260E-1,7.130176574E-2,-1.798509806E-1,-3.299032152E-2
2.472950300E-1,7.662288845E-2,-1.915572137E-1,-1.702721976E-2
2.522970300E-1,7.662288845E-2,-2.021993250E-1,2.128369175E-3
2.572990300E-1,7.023764402E-2,-2.139055580E-1,2.021984011E-2
2.623010300E-1,5.959553272E-2,-2.266760319E-1,4.043981060E-2
2.673031070E-1,4.682505131E-2,-2.362540364E-1,5.853128433E-2
2.723050490E-1,3.511882201E-2,-2.341255248E-1,7.662288845E-2
2.773071260E-1,2.341246046E-2,-2.224193066E-1,9.577860683E-2
2.823091310E-1,1.489885058E-2,-2.160340548E-1,1.117417067E-1
2.873111310E-1,7.449358702E-3,-2.149698138E-1,1.255764365E-1
2.923131360E-1,-1.064117881E-3,-2.075203210E-1,1.340900511E-1
2.973151360E-1,-1.064197905E-2,-1.915572137E-1,1.372826695E-1
3.023171360E-1,-1.915572211E-2,-1.734657437E-1,1.351543069E-1
3.073191360E-1,-2.979770117E-2,-1.500531584E-1,1.351543069E-1
3.123211980E-1,-4.150406271E-2,-1.255764365E-1,1.308974326E-1
3.173231980E-1,-4.682505131E-2,-1.042922214E-1,1.266405582E-1
3.223251890E-1,-5.427454412E-2,-8.513649553E-2,1.255764365E-1
3.273271890E-1,-6.172390282E-2,-6.810914725E-2,1.234479398E-1
3.323291890E-1,-6.810914725E-2,-5.533866212E-2,1.245121881E-1
3.373312030E-1,-7.236601412E-2,-4.682505131E-2,1.255764365E-1
3.423332030E-1,-7.023764402E-2,-3.724719211E-2,1.266405582E-1
3.473352750E-1,-6.278815120E-2,-3.086195141E-2,1.266405582E-1
3.523372750E-1,-4.469668493E-2,-2.021984011E-2,1.319616884E-1
3.573392940E-1,-3.086195141E-2,-9.577861056E-3,1.383469254E-1
3.623412940E-1,-1.489885058E-2,3.192620352E-3,1.404752880E-1
3.673432940E-1,6.385240704E-3,1.915572211E-2,1.426036656E-1
3.723452940E-1,3.192620352E-2,4.363243282E-2,1.489889026E-1
3.773473710E-1,5.427454412E-2,6.385240704E-2,1.575026512E-1
3.823493850E-1,7.343026251E-2,7.343026251E-2,1.724014878E-1
3.873513850E-1,8.939336985E-2,7.768700272E-2,1.873004735E-1
3.923533810E-1,9.684286267E-2,7.768700272E-2,2.075203210E-1
3.973553810E-1,1.000354812E-1,7.981550694E-2,2.266760319E-1
4.023573810E-1,1.021638513E-1,7.768700272E-2,2.458317578E-1
4.073594580E-1,1.096133366E-1,7.449438423E-2,2.607307434E-1
4.123614580E-1,1.096133366E-1,6.385240704E-2,2.756295800E-1
4.173634140E-1,1.085490882E-1,5.321029201E-2,2.873359621E-1
4.223654140E-1,1.117417067E-1,4.256818071E-2,2.947853208E-1
4.273674280E-1,1.149343327E-1,4.363243282E-2,2.990421951E-1
4.323694280E-1,1.181269512E-1,6.065978482E-2,2.990421951E-1
4.373714280E-1,1.234479398E-1,9.577860683E-2,2.915926874E-1
4.423735050E-1,1.330257952E-1,1.372826695E-1,2.756295800E-1
4.473754950E-1,1.489889026E-1,1.713372469E-1,2.500886321E-1
4.523774950E-1,1.787867397E-1,2.021993250E-1,2.160340548E-1
4.573794760E-1,2.128414363E-1,2.298686653E-1,1.830435991E-1
4.623814760E-1,2.479602695E-1,2.511528730E-1,1.479247808E-1
4.673834900E-1,2.841433287E-1,2.660517395E-1,1.138700768E-1
4.723855670E-1,3.139411807E-1,2.692443430E-1,8.513649553E-2
4.773875630E-1,3.299042583E-1,2.575381100E-1,5.853128433E-2
4.823895630E-1,3.330968916E-1,2.351897806E-1,3.511882201E-2
4.873915630E-1,3.277757764E-1,2.160340548E-1,2.021984011E-2
4.923935630E-1,3.160695434E-1,2.021993250E-1,8.513609879E-3
4.973955630E-1,3.001064360E-1,1.904930919E-1,2.128369175E-3
5.023976250E-1,2.798864543E-1,1.787867397E-1,-5.320989527E-3
5.073996250E-1,2.511528730E-1,1.692088693E-1,-9.577861056E-3
5.124016150E-1,2.224193066E-1,1.585668921E-1,-1.170623023E-2
5.174036150E-1,1.936857253E-1,1.436679065E-1,-1.915572211E-2
5.224056150E-1,1.681447625E-1,1.308974326E-1,-2.234834246E-2
5.274076150E-1,1.426036656E-1,1.223838180E-1,-2.341246046E-2
5.324096730E-1,1.117417067E-1,1.266405582E-1,-1.915572211E-2
5.374116730E-1,8.832911402E-2,1.170626953E-1,-1.596310176E-2
5.424136730E-1,6.491652131E-2,1.053564698E-1,-8.513609879E-3
5.474156680E-1,4.469668493E-2,9.897122532E-2,0.000000000E0
5.524176680E-1,2.873358317E-2,1.000354812E-1,4.256738350E-3
5.574197500E-1,1.383459941E-2,9.684286267E-2,3.192620352E-3
5.624217500E-1,8.513609879E-3,8.939336985E-2,3.192620352E-3
5.674237500E-1,4.256738350E-3,8.300812542E-2,3.192620352E-3
5.724257500E-1,4.256738350E-3,7.662288845E-2,3.192620352E-3
5.774277690E-1,1.064197905E-2,7.449438423E-2,3.192620352E-3
5.824298460E-1,1.702721976E-2,7.662288845E-2,4.256738350E-3
5.874318850E-1,2.873358317E-2,7.981550694E-2,7.449358702E-3
5.924338850E-1,3.831144422E-2,7.662288845E-2,9.577861056E-3
5.974358850E-1,4.682505131E-2,6.704502553E-2,1.064197905E-2
6.024378890E-1,4.895342141E-2,5.746716633E-2,1.383459941E-2
6.074398890E-1,5.321029201E-2,5.427454412E-2,1.596310176E-2
6.124419620E-1,5.533866212E-2,6.065978482E-2,1.489885058E-2
6.174439620E-1,5.321029201E-2,7.343026251E-2,1.489885058E-2
6.224459620E-1,5.427454412E-2,9.045761824E-2,1.383459941E-2
6.274479620E-1,5.321029201E-2,1.096133366E-1,7.449358702E-3
6.324499760E-1,5.533866212E-2,1.255764365E-1,-2.128369175E-3
6.374520530E-1,5.533866212E-2,1.404752880E-1,-1.489885058E-2
6.424540390E-1,5.746716633E-2,1.617595106E-1,-2.341246046E-2
6.474560390E-1,5.959553272E-2,1.819793582E-1,-3.299032152E-2
6.524580390E-1,6.065978482E-2,2.011350840E-1,-4.256818071E-2
6.574600480E-1,6.704502553E-2,2.149698138E-1,-4.895342141E-2
6.624621250E-1,6.810914725E-2,2.213550508E-1,-5.001767352E-2
6.674641250E-1,7.343026251E-2,2.224193066E-1,-5.108192563E-2
6.724661250E-1,7.662288845E-2,2.224193066E-1,-5.108192563E-2
6.774681200E-1,7.768700272E-2,2.192266732E-1,-5.001767352E-2
6.824701200E-1,7.449438423E-2,2.139055580E-1,-4.576080292E-2
6.874721200E-1,7.449438423E-2,2.085845619E-1,-4.363243282E-2
6.924741970E-1,7.236601412E-2,2.011350840E-1,-4.150406271E-2
6.974761970E-1,6.917339563E-2,1.968783438E-1,-3.831144422E-2
7.024781830E-1,6.491652131E-2,1.883645952E-1,-3.511882201E-2
7.074801830E-1,6.491652131E-2,1.819793582E-1,-3.192620352E-2
7.124822600E-1,6.278815120E-2,1.777226180E-1,-3.299032152E-2
7.174841830E-1,6.278815120E-2,1.724014878E-1,-2.979770117E-2
7.224862650E-1,6.065978482E-2,1.670805067E-1,-2.660508081E-2
7.274882650E-1,6.065978482E-2,1.617595106E-1,-2.554096282E-2
7.324902550E-1,6.065978482E-2,1.553741395E-1,-2.234834246E-2
7.374922550E-1,6.278815120E-2,1.489889026E-1,-2.234834246E-2
7.424943370E-1,5.959553272E-2,1.426036656E-1,-1.915572211E-2
7.474963370E-1,5.853128433E-2,1.426036656E-1,-2.021984011E-2
7.524983370E-1,5.959553272E-2,1.457962841E-1,-1.809147000E-2
7.575003220E-1,6.172390282E-2,1.489889026E-1,-1.702721976E-2
7.625023990E-1,6.172390282E-2,1.500531584E-1,-1.702721976E-2
7.675044190E-1,6.278815120E-2,1.479247808E-1,-1.383459941E-2
7.725064190E-1,6.065978482E-2,1.479247808E-1,-1.596310176E-2
7.775084100E-1,5.746716633E-2,1.500531584E-1,-1.596310176E-2
7.825104100E-1,5.640291423E-2,1.532457769E-1,-1.596310176E-2
7.875124820E-1,5.533866212E-2,1.532457769E-1,-1.489885058E-2
7.925144820E-1,5.533866212E-2,1.553741395E-1,-1.489885058E-2
7.975164630E-1,5.427454412E-2,1.564383954E-1,-1.489885058E-2
8.025184630E-1,5.214604363E-2,1.575026512E-1,-1.383459941E-2
8.075204630E-1,4.895342141E-2,1.585668921E-1,-1.489885058E-2
8.125225060E-1,4.576080292E-2,1.596310139E-1,-1.489885058E-2
8.175245060E-1,4.363243282E-2,1.638878882E-1,-1.489885058E-2
8.225265110E-1,4.363243282E-2,1.692088693E-1,-1.596310176E-2
8.275285110E-1,4.469668493E-2,1.692088693E-1,-1.596310176E-2
8.325306070E-1,4.576080292E-2,1.702731252E-1,-1.596310176E-2
8.375326070E-1,4.576080292E-2,1.713372469E-1,-1.383459941E-2
8.425346020E-1,4.788930342E-2,1.734657437E-1,-1.170623023E-2
8.475366020E-1,5.214604363E-2,1.755941212E-1,-1.170623023E-2
