"event","experiment time","system time","system time text"
"START",0.000000000E0,1636142784.572,"2021-11-05 21:06:24.572 UTC+01:00"
"PAUSE",6.348681316E1,1636142848.058,"2021-11-05 21:07:28.058 UTC+01:00"
