"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.000229164E-2,-2.370651346E-3,-5.409193225E-3,6.154542789E-3
2.002529165E-2,-1.813311130E-3,-3.242471721E-3,6.838242058E-3
3.004929167E-2,5.523748696E-4,-3.641945776E-3,5.901874509E-3
4.007229165E-2,9.725959972E-4,-7.155081723E-3,8.874762803E-3
5.009629167E-2,1.350319944E-4,-5.653325003E-3,1.016426552E-2
6.011929165E-2,-3.326330334E-4,-1.129038446E-2,1.067199185E-2
7.014329167E-2,-2.039719373E-3,-1.917067915E-2,8.794729598E-3
8.016729166E-2,-3.043184523E-3,-2.621665597E-2,7.679003291E-3
9.019029167E-2,-6.591313984E-3,-2.641639300E-2,6.816139445E-3
1.002142917E-1,-8.014421910E-3,-2.630568668E-2,2.830917481E-3
1.102372917E-1,-7.407753728E-3,-1.834389940E-2,2.077775542E-3
1.202612917E-1,-5.867879838E-3,-6.887381896E-3,1.432959456E-3
1.302842917E-1,-4.091984592E-4,-8.886111900E-4,3.321406897E-3
1.403082917E-1,-5.523035303E-3,2.015966224E-3,7.189713418E-3
1.503312917E-1,-5.740082823E-3,4.375527147E-3,1.202228479E-2
1.603552916E-1,-2.819418907E-3,-3.542744089E-3,1.323269308E-2
1.703782917E-1,-1.031638589E-3,-6.120151374E-3,1.162094809E-2
1.804022916E-1,7.182382978E-4,-1.649681292E-2,1.326205581E-2
1.904252917E-1,7.062420715E-3,-1.180512272E-2,1.475156285E-2
2.004492916E-1,5.218937993E-3,-8.697849698E-3,1.051034033E-2
2.104722917E-1,8.728452027E-3,-9.305582382E-3,9.876240976E-3
2.204962917E-1,3.214556025E-3,-3.907275852E-3,7.856301032E-3
2.305202917E-1,-1.985532232E-3,-1.992995385E-3,7.332190871E-3
2.405432917E-1,-6.226176396E-3,1.451643417E-3,1.858728006E-3
2.505672917E-1,-1.592833921E-2,5.188857205E-3,-3.301146440E-3
2.605902917E-1,-1.535352599E-2,1.539392630E-3,-9.111552499E-4
