"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636533708956132E9,"2021-11-10 09:41:48.956 UTC+01:00"
"PAUSE",3.383464008333976E1,1.636533742790791E9,"2021-11-10 09:42:22.791 UTC+01:00"
