"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
4.131969300E-2,1.175880991E-2,-1.374406274E-3,5.497625098E-3
4.381557900E-2,1.175880991E-2,-1.374406274E-3,5.497625098E-3
4.629547500E-2,1.175880991E-2,-1.374406274E-3,5.497625098E-3
4.877453700E-2,1.175880991E-2,-1.374406274E-3,5.497625098E-3
5.125281800E-2,1.175880991E-2,-1.374406274E-3,5.497625098E-3
5.373193300E-2,1.175880991E-2,-1.374406274E-3,5.497625098E-3
5.621182900E-2,1.175880991E-2,-1.374406274E-3,5.497625098E-3
5.869089100E-2,1.175880991E-2,-1.374406274E-3,5.497625098E-3
6.116917300E-2,1.175880991E-2,-1.374406274E-3,5.497625098E-3
6.364828700E-2,1.175880991E-2,-1.374406274E-3,5.497625098E-3
6.612818300E-2,1.175880991E-2,-1.374406274E-3,5.497625098E-3
6.860724500E-2,1.175880991E-2,-1.374406274E-3,5.497625098E-3
7.108547500E-2,1.175880991E-2,-1.374406274E-3,5.497625098E-3
7.356464100E-2,1.175880991E-2,-1.374406274E-3,5.497625098E-3
7.604453700E-2,1.175880991E-2,-1.374406274E-3,5.497625098E-3
7.852360000E-2,1.175880991E-2,-1.374406274E-3,5.497625098E-3
8.100182900E-2,1.175880991E-2,-1.374406274E-3,5.497625098E-3
8.348099500E-2,1.175880991E-2,-1.374406274E-3,5.497625098E-3
8.596089100E-2,1.175880991E-2,-1.374406274E-3,5.497625098E-3
8.844000600E-2,1.175880991E-2,-1.374406274E-3,5.497625098E-3
9.091823500E-2,1.175880991E-2,-1.374406274E-3,5.497625098E-3
9.339735000E-2,1.175880991E-2,-1.374406274E-3,5.497625098E-3
9.587724500E-2,1.175880991E-2,-1.374406274E-3,5.497625098E-3
9.835636000E-2,1.175880991E-2,-1.374406274E-3,5.497625098E-3
1.008345890E-1,1.175880991E-2,-1.374406274E-3,5.497625098E-3
1.033137040E-1,-4.581354442E-4,2.290677279E-3,1.832541777E-3
1.057936000E-1,-4.581354442E-4,4.734066315E-3,1.832541777E-3
1.082727140E-1,-4.581354442E-4,2.290677279E-3,1.832541777E-3
1.107509430E-1,-4.581354442E-4,4.734066315E-3,1.832541777E-3
1.132300580E-1,-4.581354442E-4,3.512371797E-3,1.832541777E-3
1.157099540E-1,1.985253533E-3,1.068982761E-3,1.832541777E-3
1.181890680E-1,1.985253533E-3,2.290677279E-3,6.108472589E-4
1.206672980E-1,1.985253533E-3,2.290677279E-3,6.108472589E-4
1.231464120E-1,4.428642802E-3,1.068982761E-3,1.832541777E-3
1.256263080E-1,5.650337320E-3,-2.596100792E-3,6.108472589E-4
1.281054230E-1,5.650337320E-3,-1.527118147E-4,1.832541777E-3
1.305836520E-1,6.872031838E-3,-1.527118147E-4,1.832541777E-3
1.330627660E-1,6.872031838E-3,-1.374406274E-3,6.108472589E-4
1.355426620E-1,8.093725890E-3,-2.596100792E-3,3.054236295E-3
1.380217770E-1,5.650337320E-3,-3.817795310E-3,6.108472589E-4
1.405000060E-1,6.872031838E-3,-3.817795310E-3,1.832541777E-3
1.429791200E-1,8.093725890E-3,-5.039489828E-3,3.054236295E-3
1.454590160E-1,9.315420873E-3,-6.261184346E-3,3.054236295E-3
1.479381310E-1,8.093725890E-3,-3.817795310E-3,3.054236295E-3
1.504163600E-1,9.315420873E-3,-5.039489828E-3,1.832541777E-3
