"event","experiment time","system time","system time text"
"START",0.000000000E0,1636488899.888,"2021-11-09 21:14:59.888 UTC+01:00"
"PAUSE",3.003612916E1,1636488929.924,"2021-11-09 21:15:29.924 UTC+01:00"
