"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.898249827E-3,1.691705436E-1,7.127965987E-2,1.006514132E-1
1.888824999E-2,-3.912346065E-2,2.754679322E-1,6.945893914E-2
2.887824993E-2,-2.216003388E-1,3.614342511E-1,3.347723186E-2
3.886824986E-2,-3.360345066E-1,2.879097760E-1,1.407487504E-2
4.885725002E-2,-4.699931145E-1,2.664835751E-1,1.025972813E-1
5.884724995E-2,-5.724287033E-1,2.246504426E-1,1.402349174E-1
6.883724988E-2,-6.352692246E-1,1.485186666E-1,1.536002606E-1
7.882724982E-2,-6.525626183E-1,3.729821742E-2,1.927376539E-1
8.881724998E-2,-6.228233576E-1,-3.732888028E-2,2.307774425E-1
9.880624991E-2,-5.633183122E-1,-5.023039505E-2,2.557235360E-1
1.087962498E-1,-4.785003066E-1,-3.940437734E-2,2.746327817E-1
1.187862500E-1,-3.807775080E-1,-2.022597566E-2,2.962414026E-1
1.287762499E-1,-2.859239578E-1,-1.561178267E-2,3.151050806E-1
1.387662499E-1,-2.037616372E-1,5.881412886E-3,3.499018848E-1
1.487562498E-1,-1.274719238E-1,6.233030930E-2,3.844100535E-1
1.587452500E-1,-5.388326943E-2,9.302920848E-2,4.140846729E-1
1.687352499E-1,2.285624668E-2,1.267597377E-1,4.372227490E-1
1.787256666E-1,1.025064364E-1,1.653405279E-1,4.429251254E-1
1.887156665E-1,1.664372087E-1,1.686790735E-1,4.292234480E-1
1.987056665E-1,1.985442042E-1,1.531805247E-1,4.149912298E-1
2.086946666E-1,2.076319754E-1,1.434232295E-1,3.902715147E-1
2.186846666E-1,2.152036726E-1,1.520429254E-1,3.788752258E-1
2.286746665E-1,2.054887265E-1,1.585429013E-1,3.851174116E-1
2.386646667E-1,1.924653202E-1,1.582606435E-1,4.002538621E-1
2.486546666E-1,1.767585278E-1,1.566177309E-1,4.059088230E-1
2.586446665E-1,1.624532640E-1,1.832382232E-1,4.039759040E-1
2.686336667E-1,1.305467337E-1,2.747145891E-1,4.085213840E-1
2.786236666E-1,8.883316070E-2,4.297342896E-1,4.359456897E-1
2.886136665E-1,5.412311852E-2,6.045771837E-1,4.522791207E-1
2.986036665E-1,2.664887533E-2,8.083763123E-1,4.572488368E-1
3.085936666E-1,7.233632263E-3,9.897978306E-1,4.458323717E-1
3.185836666E-1,2.386708744E-3,1.086411595E0,4.203745127E-1
3.285726665E-1,9.798020124E-3,1.140779734E0,4.045555890E-1
3.385626667E-1,1.095915027E-2,1.144374728E0,4.012809396E-1
3.485526666E-1,9.205991402E-3,1.136860847E0,4.030226469E-1
3.585426665E-1,1.262631640E-2,1.145152569E0,4.101759791E-1
3.685326665E-1,2.175483480E-2,1.117535591E0,4.372627437E-1
3.785216666E-1,2.849182300E-2,1.028968215E0,4.576331079E-1
