"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
5.955416709E-4,-1.080453186E0,1.886077881E0,9.114246826E0
1.065754169E-2,-9.063652039E-1,2.158211975E0,8.788075104E0
2.072054171E-2,-8.550219727E-1,2.384691010E0,8.590336304E0
3.078354168E-2,-7.836204529E-1,2.497855682E0,8.516839142E0
4.084554169E-2,-6.108796692E-1,2.495610352E0,8.643625488E0
5.090854171E-2,-4.114942932E-1,2.444865875E0,8.814719696E0
6.097154168E-2,-2.264790344E-1,2.333198090E0,9.024433594E0
7.103354170E-2,-1.178050232E-1,2.185006256E0,9.159602509E0
8.109654172E-2,-2.963836670E-2,2.153122559E0,9.239536285E0
9.115854168E-2,6.571334839E-2,2.091899872E0,9.284442902E0
1.012215417E-1,8.906478882E-2,1.993554382E0,9.309889984E0
1.112845417E-1,4.266128540E-2,1.924697571E0,9.359137573E0
1.213465417E-1,-4.131408691E-2,1.834584961E0,9.397906952E0
1.314095417E-1,-1.143621826E-1,1.694027252E0,9.360335083E0
1.414725417E-1,-2.083666992E-1,1.468895416E0,9.356592865E0
1.515345417E-1,-3.242257690E-1,1.377884674E0,9.388177185E0
1.615975417E-1,-3.784130859E-1,1.525178375E0,9.396410065E0
1.716605417E-1,-4.505630493E-1,1.697320404E0,9.539063416E0
1.817225417E-1,-4.303550720E-1,1.644629974E0,9.627379761E0
1.917855417E-1,-4.481680298E-1,1.609153748E0,9.759405212E0
2.018475417E-1,-4.240681458E-1,1.537752228E0,1.006851242E1
2.119105417E-1,8.622070312E-2,1.614841919E0,1.025577301E1
2.219735417E-1,-1.300794983E-1,1.393003235E0,1.059107574E1
2.320355417E-1,-4.188290405E-1,1.222208405E0,1.077010345E1
2.420985417E-1,-3.644920349E-1,1.113983459E0,1.073567505E1
2.521615417E-1,-7.650590515E-1,1.256038055E0,1.040246796E1
2.622235417E-1,-1.127754822E0,1.600920868E0,9.975406036E0
2.722865417E-1,-4.107458496E-1,1.763482819E0,9.627978516E0
2.823495417E-1,4.266128540E-2,1.832040253E0,9.260792084E0
2.924115417E-1,3.294648743E-1,1.866768036E0,9.039103088E0
3.024745417E-1,2.752775574E-1,1.909129944E0,8.940757599E0
3.125365417E-1,3.203338623E-2,1.994452515E0,8.995094604E0
3.225995417E-1,-1.142124939E-1,1.946402435E0,9.018296356E0
3.326625417E-1,-1.824705505E-1,1.868414612E0,9.057514801E0
3.427245417E-1,-2.594105530E-1,1.773661652E0,9.226812744E0
3.527875417E-1,-7.050338745E-2,1.600022736E0,9.391021271E0
3.628505417E-1,1.776805115E-1,1.440304871E0,9.316775665E0
3.729125417E-1,3.655398560E-1,1.238524475E0,9.036109314E0
3.829755417E-1,3.866459656E-1,1.048868866E0,8.719218292E0
3.930375417E-1,3.185375977E-1,8.994795227E-1,8.337961121E0
