"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636364295004506E9,"2021-11-08 10:38:15.005 UTC+01:00"
"PAUSE",6.690655512496596E1,1.636364361911291E9,"2021-11-08 10:39:21.911 UTC+01:00"
