"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636482793441691E9,"2021-11-09 19:33:13.442 UTC+01:00"
"PAUSE",4.176970516669098E1,1.636482835211394E9,"2021-11-09 19:33:55.211 UTC+01:00"
